"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","gisd","hab","ecoregion"
"1640",829409,829409,746827,"Species","Globigerina eocaena",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globigerina eocaena",NA,NA,NA,"Chiapas-Nicaragua"
"1641",829436,829436,829066,"Species","Catapsydrax perus",NA,NA,NA,NA,1,1,"Foraminifera",NA,"Catapsydracidae","Catapsydrax","Catapsydrax perus","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1642",829442,829442,741070,"Species","Cassidulina tortuosa","Cushman & Hughes, 1925",764031,NA,NA,1,1,"Foraminifera","Rotaliida","Cassidulinidae","Cassidulina","Cassidulina tortuosa","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1643",829465,829465,768177,"Species","Favulina squamosa","(Montagu, 1803)",466195,NA,NA,2,1,"Foraminifera","Lagenida","Ellipsolagenidae","Favulina","Favulina squamosa","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1644",829467,829467,664046,"Species","Quinqueloculina compacta","Serova, 1960",828430,NA,NA,1,1,"Foraminifera","Miliolida","Hauerinidae","Quinqueloculina","Quinqueloculina compacta","Tubothalamea",NA,NA,"Chiapas-Nicaragua"
"1645",829470,829470,831573,"Species","Globoconella conoidea",NA,NA,NA,NA,2,1,"Foraminifera","Globigerinida","Globigerinidae","Globoconella","Globoconella conoidea",NA,NA,NA,"Chiapas-Nicaragua"
"1646",829471,829471,749506,"Species","Lenticulina occidentalis","(Cushman, 1923)",595902,NA,NA,41,1,"Foraminifera","Lagenida","Vaginulinidae","Lenticulina","Lenticulina occidentalis","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1647",829488,829488,629048,"Species","Globorotalia wilcoxensis",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia wilcoxensis",NA,NA,NA,"Chiapas-Nicaragua"
"1648",829492,829492,747665,"Species","Hanzawaia mantaensis",NA,NA,NA,NA,10,1,"Foraminifera","Rotaliida","Discorbinellidae","Hanzawaia","Hanzawaia mantaensis",NA,NA,NA,"Chiapas-Nicaragua"
"1649",829493,829493,606664,"Species","Bolivina californica",NA,NA,NA,NA,4,1,"Foraminifera",NA,"Bolivinidae","Bolivina","Bolivina californica",NA,NA,NA,"Chiapas-Nicaragua"
"1650",829500,829500,817577,"Species","Rectobolivina gasparensis",NA,NA,NA,NA,2,1,"Foraminifera",NA,"Sphaeroidinidae","Rectobolivina","Rectobolivina gasparensis",NA,NA,NA,"Chiapas-Nicaragua"
"1651",829504,829504,446767,"Species","Globigerinoides extremus",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globigerinoides extremus",NA,NA,NA,"Chiapas-Nicaragua"
"1652",829508,829508,629048,"Species","Globorotalia aragonensis",NA,NA,NA,NA,3,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia aragonensis",NA,NA,NA,"Chiapas-Nicaragua"
"1653",829518,829518,606664,"Species","Bolivina beyrichi","Reuss, 1851",595900,NA,NA,34,1,"Foraminifera","Rotaliida","Bolivinitidae","Bolivina","Bolivina beyrichi","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1654",829527,829527,NA,NA,"Dentastoma guraboensis",NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,"Chiapas-Nicaragua"
"1655",829531,829531,606664,"Species","Bolivina scrabata",NA,NA,NA,NA,8,1,"Foraminifera",NA,"Bolivinidae","Bolivina","Bolivina scrabata",NA,NA,NA,"Chiapas-Nicaragua"
"1656",829542,829542,629048,"Species","Globorotalia archaeomenardii",NA,NA,NA,NA,16,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia archaeomenardii",NA,NA,NA,"Chiapas-Nicaragua"
"1657",829584,829584,828777,"Species","Globotruncana petaloidea",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globotruncanidae","Globotruncana","Globotruncana petaloidea",NA,NA,NA,"Chiapas-Nicaragua"
"1658",829588,829588,524246,"Species","Uvigerina sequendoensis",NA,NA,NA,NA,16,1,"Foraminifera",NA,"Uvigerinidae","Uvigerina","Uvigerina sequendoensis",NA,NA,NA,"Chiapas-Nicaragua"
"1659",829589,829589,745379,"Species","Epistominella umbonifera",NA,NA,NA,NA,12,1,"Foraminifera","Robertinida","Epistominidae","Epistominella","Epistominella umbonifera",NA,NA,NA,"Chiapas-Nicaragua"
"1660",829623,829623,443932,"Species","Fissurina kugleri","(Cushman & Stainforth, 1945)",862713,NA,NA,18,1,"Foraminifera","Lagenida","Ellipsolagenidae","Fissurina","Fissurina kugleri","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1661",829639,829639,768171,"Species","Ceratobulimina globata",NA,NA,NA,NA,2,1,"Foraminifera","Robertinida","Ceratobuliminidae","Ceratobulimina","Ceratobulimina globata",NA,NA,NA,"Chiapas-Nicaragua"
"1662",829661,829661,793314,"Species","Rectuvigerina multicostata","(Cushman & Jarvis, 1929)",736783,NA,NA,21,1,"Foraminifera","Rotaliida","Siphogenerinoididae","Rectuvigerina","Rectuvigerina multicostata","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1663",829679,829679,746882,"Subspecies","Globorotalia opima nana",NA,NA,NA,NA,12,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia opima",NA,NA,NA,"Chiapas-Nicaragua"
"1664",829686,829686,840346,"Species","Zeaglobigerina decoraperta",NA,NA,NA,NA,13,1,"Foraminifera","Globigerinida","Globigerinidae","Zeaglobigerina","Zeaglobigerina decoraperta",NA,NA,NA,"Chiapas-Nicaragua"
"1665",829688,829688,443932,"Species","Fissurina alveolata","(Brady, 1884)",113198,NA,NA,42,1,"Foraminifera","Lagenida","Ellipsolagenidae","Fissurina","Fissurina alveolata","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1666",829709,829709,826104,"Subspecies","Globorotalia zealandica incognita",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia zealandica",NA,NA,NA,"Chiapas-Nicaragua"
"1667",829715,829715,629048,"Species","Globorotalia praefohsi",NA,NA,NA,NA,3,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia praefohsi",NA,NA,NA,"Chiapas-Nicaragua"
"1668",829748,829748,826389,"Species","Stilostomella subspinosa",NA,NA,NA,NA,44,1,"Foraminifera",NA,"Stilostomellidae","Stilostomella","Stilostomella subspinosa",NA,NA,NA,"Chiapas-Nicaragua"
"1669",829777,829777,793969,"Species","Neogloboquadrina continuosa",NA,NA,NA,NA,4,1,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina","Neogloboquadrina continuosa",NA,NA,NA,"Chiapas-Nicaragua"
"1670",829796,829796,501999,"Species","Pyrgo serraria",NA,NA,NA,NA,10,1,"Foraminifera","Miliolida","Miliolidae","Pyrgo","Pyrgo serraria",NA,NA,NA,"Chiapas-Nicaragua"
"1671",829832,829832,524246,"Species","Uvigerina baggi",NA,NA,NA,NA,10,1,"Foraminifera",NA,"Uvigerinidae","Uvigerina","Uvigerina baggi",NA,NA,NA,"Chiapas-Nicaragua"
"1672",829838,829838,751171,"Species","Marginulina dubia",NA,NA,NA,NA,2,1,"Foraminifera","Lagenida","Nodosariidae","Marginulina","Marginulina dubia",NA,NA,NA,"Chiapas-Nicaragua"
"1673",829843,829843,793203,"Species","Pleurostomella acuminata","Cushman, 1922",709053,NA,NA,1,1,"Foraminifera","Rotaliida","Pleurostomellidae","Pleurostomella","Pleurostomella acuminata","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1674",829846,829846,829066,"Species","Catapsydrax dissimilis","(Cushman & Bermúdez, 1937)",735159,NA,NA,25,1,"Foraminifera","Globigerinida","Catapsydracidae","Catapsydrax","Catapsydrax dissimilis","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1675",829851,829851,856508,"Species","Jenkinsella mayeri",NA,NA,NA,NA,63,1,"Foraminifera","Globigerinida","Globigerinidae","Jenkinsella","Jenkinsella mayeri",NA,NA,NA,"Chiapas-Nicaragua"
"1676",829901,829901,422528,"Species","Cibicides richardsoni",NA,NA,NA,NA,2,1,"Foraminifera","Rotaliida",NA,"Cibicides","Cibicides richardsoni",NA,NA,NA,"Chiapas-Nicaragua"
"1677",829914,829914,749506,"Species","Lenticulina caritae",NA,NA,NA,NA,4,1,"Foraminifera","Lagenida","Vaginulinidae","Lenticulina","Lenticulina caritae",NA,NA,NA,"Chiapas-Nicaragua"
"1678",829931,829931,449817,"Species","Gyroidina planulata",NA,NA,NA,NA,126,1,"Foraminifera","Rotaliida",NA,"Gyroidina","Gyroidina planulata",NA,NA,NA,"Chiapas-Nicaragua"
"1679",829940,829940,746827,"Species","Globigerina sellii",NA,NA,NA,NA,16,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globigerina sellii",NA,NA,NA,"Chiapas-Nicaragua"
"1680",829951,829951,751171,"Species","Marginulina subbullata","Hantken, 1875",734994,NA,NA,3,1,"Foraminifera","Lagenida","Vaginulinidae","Marginulina","Marginulina subbullata","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1681",829960,829960,606664,"Species","Bolivina bramletti",NA,NA,NA,NA,18,1,"Foraminifera",NA,"Bolivinidae","Bolivina","Bolivina bramletti",NA,NA,NA,"Chiapas-Nicaragua"
"1682",829964,829964,793546,"Species","Baggina dominicana",NA,NA,NA,NA,6,1,"Foraminifera","Rotaliida","Bagginidae","Baggina","Baggina dominicana",NA,NA,NA,"Chiapas-Nicaragua"
"1683",829972,829972,826389,"Species","Stilostomella gracilis",NA,NA,NA,NA,21,1,"Foraminifera",NA,"Stilostomellidae","Stilostomella","Stilostomella gracilis",NA,NA,NA,"Chiapas-Nicaragua"
"1684",829990,829990,768195,"Species","Nodosaria detruncata",NA,NA,NA,NA,1,1,"Foraminifera","Lagenida","Nodosariidae","Nodosaria","Nodosaria detruncata",NA,NA,NA,"Chiapas-Nicaragua"
"1685",829997,829997,794236,"Species","Siphogenerina transversa",NA,NA,NA,NA,20,1,"Foraminifera",NA,"Siphogenerinoididae","Siphogenerina","Siphogenerina transversa",NA,NA,NA,"Chiapas-Nicaragua"
"1686",830063,830063,829846,"Subspecies","Catapsydrax dissimilis ciperoensis",NA,NA,NA,NA,16,1,"Foraminifera",NA,"Catapsydracidae","Catapsydrax","Catapsydrax dissimilis","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1687",830065,830065,794198,"Species","Suggrunda californica",NA,NA,NA,NA,6,1,"Foraminifera",NA,"Fursenkoinidae","Suggrunda","Suggrunda californica",NA,NA,NA,"Chiapas-Nicaragua"
"1688",830078,830078,793969,"Species","Neogloboquadrina acostaensis","(Blow, 1959)",735211,NA,NA,33,1,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina","Neogloboquadrina acostaensis","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1689",830087,830087,501999,"Species","Pyrgo rotularia",NA,NA,NA,NA,74,1,"Foraminifera","Miliolida","Miliolidae","Pyrgo","Pyrgo rotularia",NA,NA,NA,"Chiapas-Nicaragua"
"1690",830101,830101,606664,"Species","Bolivina foraminata",NA,NA,NA,NA,133,1,"Foraminifera",NA,"Bolivinidae","Bolivina","Bolivina foraminata",NA,NA,NA,"Chiapas-Nicaragua"
"1691",830130,830130,1034199,"Species","Globigerinatella insueta","Cushman & Stainforth, 1945",735138,NA,NA,16,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinatella","Globigerinatella insueta","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1692",830136,830136,606664,"Species","Bolivina subadvena","Cushman, 1926",525519,NA,NA,111,1,"Foraminifera","Rotaliida","Bolivinitidae","Bolivina","Bolivina subadvena","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1693",830149,830149,747665,"Species","Hanzawaia isidroensis",NA,NA,NA,NA,18,1,"Foraminifera","Rotaliida","Discorbinellidae","Hanzawaia","Hanzawaia isidroensis",NA,NA,NA,"Chiapas-Nicaragua"
"1694",830171,830171,629048,"Species","Globorotalia eastropacia",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia eastropacia",NA,NA,NA,"Chiapas-Nicaragua"
"1695",830196,830196,792750,"Species","Pseudonodosaria inflata",NA,NA,NA,NA,1,1,"Foraminifera","Lagenida","Nodosariidae","Pseudonodosaria","Pseudonodosaria inflata",NA,NA,NA,"Chiapas-Nicaragua"
"1696",830199,830199,794198,"Species","Suggrunda kleinpelli",NA,NA,NA,NA,8,1,"Foraminifera",NA,"Fursenkoinidae","Suggrunda","Suggrunda kleinpelli",NA,NA,NA,"Chiapas-Nicaragua"
"1697",830202,830202,793203,"Species","Pleurostomella narajoensis",NA,NA,NA,NA,3,1,"Foraminifera","Rotaliida","Pleurostomellidae","Pleurostomella","Pleurostomella narajoensis",NA,NA,NA,"Chiapas-Nicaragua"
"1698",830247,830247,746827,"Species","Globigerina praecalida",NA,NA,NA,NA,2,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globigerina praecalida",NA,NA,NA,"Chiapas-Nicaragua"
"1699",830256,830256,829471,"Subspecies","Lenticulina occidentalis glabrata",NA,NA,NA,NA,4,1,"Foraminifera","Lagenida","Vaginulinidae","Lenticulina","Lenticulina occidentalis",NA,NA,NA,"Chiapas-Nicaragua"
"1700",830266,830266,793203,"Species","Pleurostomella bergeri",NA,NA,NA,NA,4,1,"Foraminifera","Rotaliida","Pleurostomellidae","Pleurostomella","Pleurostomella bergeri",NA,NA,NA,"Chiapas-Nicaragua"
"1701",830268,830268,446787,"Species","Globocassidulina minuta","(Cushman, 1933)",466384,NA,NA,2,1,"Foraminifera","Rotaliida","Cassidulinidae","Globocassidulina","Globocassidulina minuta","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1702",830274,830274,629048,"Species","Globorotalia mendacis",NA,NA,NA,NA,2,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia mendacis",NA,NA,NA,"Chiapas-Nicaragua"
"1703",830295,830295,747665,"Species","Hanzawaia nitidula","(Bandy, 1953)",113187,NA,NA,8,1,"Foraminifera","Rotaliida","Anomalinidae","Hanzawaia","Hanzawaia nitidula","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1704",830309,830309,741070,"Species","Cassidulina limbata","Cushman & Hughes, 1925",764015,NA,NA,61,1,"Foraminifera","Rotaliida","Cassidulinidae","Cassidulina","Cassidulina limbata","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1705",830312,830312,443932,"Species","Fissurina cucullata","Silvestri, 1902",113200,NA,NA,104,1,"Foraminifera","Lagenida","Ellipsolagenidae","Fissurina","Fissurina cucullata","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1706",830320,830320,793812,"Species","Vulvulina spinosa","Cushman, 1927",522713,NA,NA,27,1,"Foraminifera","Lituolida","Spiroplectamminidae","Vulvulina","Vulvulina spinosa","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1707",830346,830346,422528,"Species","Cibicides barnetti",NA,NA,NA,NA,30,1,"Foraminifera","Rotaliida",NA,"Cibicides","Cibicides barnetti",NA,NA,NA,"Chiapas-Nicaragua"
"1708",830350,830350,606664,"Species","Bolivina marginata",NA,NA,NA,NA,43,1,"Foraminifera",NA,"Bolivinidae","Bolivina","Bolivina marginata",NA,NA,NA,"Chiapas-Nicaragua"
"1709",830351,830351,422528,"Species","Cibicides mexicanus",NA,NA,NA,NA,4,1,"Foraminifera","Rotaliida",NA,"Cibicides","Cibicides mexicanus",NA,NA,NA,"Chiapas-Nicaragua"
"1710",830352,830352,825753,"Species","Sphaeroidinellopsis paenedehiscens","Blow, 1969",735155,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Sphaeroidinellopsis","Sphaeroidinellopsis paenedehiscens","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1711",830404,830404,749218,"Species","Lagena castrensis",NA,NA,NA,NA,6,1,"Foraminifera","Lagenida","Lagenidae","Lagena","Lagena castrensis",NA,NA,NA,"Chiapas-Nicaragua"
"1712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chiapas-Nicaragua"
"1713",830408,830408,443932,"Species","Fissurina carteri",NA,NA,NA,NA,72,1,"Foraminifera","Lagenida","Ellipsolagenidae","Fissurina","Fissurina carteri",NA,NA,NA,"Chiapas-Nicaragua"
"1714",830427,830427,NA,NA,"Amphimorphina lessonii",NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"Chiapas-Nicaragua"
"1715",830432,830432,746866,"Species","Globoquadrina globularis",NA,NA,NA,NA,1,1,"Foraminifera",NA,"Catapsydracidae","Globoquadrina","Globoquadrina globularis","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1716",830440,830440,793203,"Species","Pleurostomella subglobosa",NA,NA,NA,NA,1,1,"Foraminifera","Rotaliida","Pleurostomellidae","Pleurostomella","Pleurostomella subglobosa",NA,NA,NA,"Chiapas-Nicaragua"
"1717",830472,830472,829066,"Species","Catapsydrax unicavus","Bolli, Loeblich & Tappan, 1957",735164,NA,NA,14,1,"Foraminifera","Globigerinida","Catapsydracidae","Catapsydrax","Catapsydrax unicavus","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1718",830497,830497,439883,"Species","Eponides petricosa",NA,NA,NA,NA,4,1,"Foraminifera","Rotaliida","Eponididae","Eponides","Eponides petricosa",NA,NA,NA,"Chiapas-Nicaragua"
"1719",830512,830512,792868,"Species","Asterigerina guraboensis",NA,NA,NA,NA,2,1,"Foraminifera","Rotaliida","Asterigerinidae","Asterigerina","Asterigerina guraboensis",NA,NA,NA,"Chiapas-Nicaragua"
"1720",830525,830525,606664,"Species","Bolivina spissa","Cushman, 1926",814781,NA,NA,8,1,"Foraminifera","Rotaliida","Bolivinitidae","Bolivina","Bolivina spissa","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1721",830543,830543,746875,"Subspecies","Globorotalia cultrata cultrata",NA,NA,NA,NA,3,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia cultrata",NA,NA,NA,"Chiapas-Nicaragua"
"1722",830575,830575,501522,"Species","Pullenia quadriloba","Reuss, 1867",723282,NA,NA,1,1,"Foraminifera","Rotaliida","Nonionidae","Pullenia","Pullenia quadriloba","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1723",830585,830585,794406,"Species","Planularia carribeana",NA,NA,NA,NA,1,1,"Foraminifera","Lagenida","Vaginulinidae","Planularia","Planularia carribeana",NA,NA,NA,"Chiapas-Nicaragua"
"1724",830596,830596,746866,"Species","Globoquadrina venezuelana",NA,NA,NA,NA,112,1,"Foraminifera",NA,"Catapsydracidae","Globoquadrina","Globoquadrina venezuelana","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1725",830598,830598,768195,"Species","Nodosaria elegantissima",NA,NA,NA,NA,14,1,"Foraminifera","Lagenida","Nodosariidae","Nodosaria","Nodosaria elegantissima",NA,NA,NA,"Chiapas-Nicaragua"
"1726",830599,830599,793944,"Species","Globobulimina spinifera",NA,NA,NA,NA,24,1,"Foraminifera",NA,"Buliminidae","Globobulimina","Globobulimina spinifera",NA,NA,NA,"Chiapas-Nicaragua"
"1727",830603,830603,773083,"Species","Pulleniatina praecursor",NA,NA,NA,NA,22,1,"Foraminifera","Globigerinida","Globorotaliidae","Pulleniatina","Pulleniatina praecursor",NA,NA,NA,"Chiapas-Nicaragua"
"1728",830609,830609,832344,"Species","Evolvocassidulina bradyii","(Norman, 1881) ",466376,NA,NA,24,1,"Foraminifera",NA,"Cassidulinidae","Evolvocassidulina","Evolvocassidulina bradyii",NA,NA,NA,"Chiapas-Nicaragua"
"1729",830618,830618,524246,"Species","Uvigerina juncea","Cushman & Todd, 1941",862721,NA,NA,11,1,"Foraminifera","Rotaliida","Uvigerinidae","Uvigerina","Uvigerina juncea","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1730",830632,830632,443932,"Species","Fissurina staphylleraria",NA,NA,NA,NA,81,1,"Foraminifera","Lagenida","Ellipsolagenidae","Fissurina","Fissurina staphylleraria",NA,NA,NA,"Chiapas-Nicaragua"
"1731",830637,830637,749506,"Species","Lenticulina subkubinyii",NA,NA,NA,NA,8,1,"Foraminifera","Lagenida","Vaginulinidae","Lenticulina","Lenticulina subkubinyii",NA,NA,NA,"Chiapas-Nicaragua"
"1732",830653,830653,773083,"Species","Pulleniatina primalis","Banner & Blow, 1967",735229,NA,NA,18,1,"Foraminifera","Globigerinida","Pulleniatinidae","Pulleniatina","Pulleniatina primalis","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1733",830707,830707,751171,"Species","Marginulina subrecta",NA,NA,NA,NA,5,1,"Foraminifera","Lagenida","Nodosariidae","Marginulina","Marginulina subrecta",NA,NA,NA,"Chiapas-Nicaragua"
"1734",830726,830726,788757,"Subspecies","Sphaeroidinella dehiscens immatura",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Sphaeroidinella","Sphaeroidinella dehiscens",NA,NA,NA,"Chiapas-Nicaragua"
"1735",830781,830781,792750,"Species","Pseudonodosaria conica",NA,NA,NA,NA,3,1,"Foraminifera","Lagenida","Nodosariidae","Pseudonodosaria","Pseudonodosaria conica",NA,NA,NA,"Chiapas-Nicaragua"
"1736",830802,830802,NA,NA,"Cassidulinella renulinoformis",NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"Chiapas-Nicaragua"
"1737",830827,830827,857293,"Genus","Cassigerinella","Pokorny, 1955",721427,NA,NA,4,1,"Foraminifera","Globigerinida","Cassigerinellidae","Cassigerinella",NA,"Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1738",830852,830852,749218,"Species","Lagena vulgaris","Williamson, 1858",522208,NA,NA,4,1,"Foraminifera","Lagenida","Lagenidae","Lagena","Lagena vulgaris","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1739",830940,830940,422528,"Species","Cibicides trincherasensis",NA,NA,NA,NA,38,1,"Foraminifera","Rotaliida",NA,"Cibicides","Cibicides trincherasensis",NA,NA,NA,"Chiapas-Nicaragua"
"1740",830951,830951,606664,"Species","Bolivina argentea","Cushman, 1926",852154,NA,NA,81,1,"Foraminifera","Rotaliida","Bolivinitidae","Bolivina","Bolivina argentea","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1741",830963,830963,768177,"Species","Favulina melo","(d'Orbigny, 1839)",113195,NA,NA,3,1,"Foraminifera","Lagenida","Ellipsolagenidae","Favulina","Favulina melo","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1742",831021,831021,422528,"Species","Cibicides granulosa",NA,NA,NA,NA,120,1,"Foraminifera","Rotaliida",NA,"Cibicides","Cibicides granulosa",NA,NA,NA,"Chiapas-Nicaragua"
"1743",831048,831048,649509,"Species","Nonionella basispinata","(Cushman & Moyer, 1930)",862719,NA,NA,13,1,"Foraminifera","Rotaliida","Nonionidae","Nonionella","Nonionella basispinata","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1744",831051,831051,446776,"Subspecies","Globigerinoides trilobus immaturus",NA,NA,NA,NA,24,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globigerinoides trilobus",NA,NA,NA,"Chiapas-Nicaragua"
"1745",831058,831058,793976,"Species","Vaginulinopsis saundersi",NA,NA,NA,NA,1,1,"Foraminifera","Lagenida","Vaginulinidae","Vaginulinopsis","Vaginulinopsis saundersi",NA,NA,NA,"Chiapas-Nicaragua"
