"","id","valid_id","parent_id","rank_name","tname","records","datasets","phylum","order","family","genus","species","class","tauthor","worms_id","redlist","status","gisd","hab","ecoregion"
"5476",773794,773794,781371,"Genus","Millepora",48,2,"Cnidaria","Anthoathecata","Milleporidae","Millepora",NA,"Hydrozoa","Linnaeus, 1758",205902,NA,NA,NA,NA,"Southwestern Caribbean"
"5477",774525,774525,835925,"Genus","Calcidiscus",169,1,"Haptophyta","Coccolithales","Calcidiscaceae","Calcidiscus",NA,"Prymnesiophyceae","Kamptner, 1950",235804,NA,NA,NA,NA,"Southwestern Caribbean"
"5478",774532,774532,781457,"Genus","Helicosphaera",177,1,"Haptophyta","Zygodiscales","Helicosphaeraceae","Helicosphaera",NA,"Prymnesiophyceae","Kamptner, 1954",235863,NA,NA,NA,NA,"Southwestern Caribbean"
"5479",774868,774868,401633,"Subgenus","Amphiura (Ophionema)",1,1,"Echinodermata","Ophiurida","Amphiuridae","Amphiura",NA,"Ophiuroidea","Lütken, 1869",242472,NA,NA,NA,NA,"Southwestern Caribbean"
"5480",774971,774971,489640,"Family","Pfiesteriaceae",2,1,"Myzozoa","Peridiniales","Pfiesteriaceae",NA,NA,"Dinophyceae","Steidinger & Burkholder, 1996",246596,NA,NA,NA,TRUE,"Southwestern Caribbean"
"5481",775333,775333,781531,"Genus","Nagurus",1,1,"Arthropoda","Isopoda","Trachelipodidae","Nagurus",NA,"Malacostraca","Holthuis, 1949",249002,NA,NA,NA,NA,"Southwestern Caribbean"
"5482",776150,776150,775715,"Genus","Amphilophus",1,1,"Chordata","Perciformes","Cichlidae","Amphilophus",NA,"Actinopteri","Agassiz, 1859",268296,NA,NA,NA,NA,"Southwestern Caribbean"
"5483",777041,777041,1028945,"Genus","Sciades",1,1,"Chordata","Siluriformes","Ariidae","Sciades",NA,"Actinopteri","Müller & Troschel, 1849",270838,NA,NA,NA,NA,"Southwestern Caribbean"
"5484",777196,777196,768906,"Genus","Eunicea",25,3,"Cnidaria","Alcyonacea","Plexauridae","Eunicea",NA,"Anthozoa","Lamouroux, 1816",291322,NA,NA,NA,NA,"Southwestern Caribbean"
"5485",779005,779005,477583,"Genus","Nephropides",1,1,"Arthropoda","Decapoda","Nephropidae","Nephropides",NA,"Malacostraca","Manning, 1969",382809,NA,NA,NA,NA,"Southwestern Caribbean"
"5486",779252,779252,740364,"Family","Oxalobacteriaceae",12,1,"Proteobacteria","Burkholderiales","Oxalobacteriaceae",NA,NA,"Betaproteobacteria",NA,393946,NA,NA,NA,NA,"Southwestern Caribbean"
"5487",779894,779894,792747,"Genus","Mithraculus",1,1,"Arthropoda","Decapoda",NA,"Mithraculus",NA,"Malacostraca","White, 1847",415649,NA,NA,NA,NA,"Southwestern Caribbean"
"5488",782436,782436,396298,"Species","Acarnus nicoleae",1,1,"Porifera","Poecilosclerida","Acarnidae","Acarnus","Acarnus nicoleae","Demospongiae","van Soest, Hooper & Hiemstra, 1991",167347,NA,NA,NA,NA,"Southwestern Caribbean"
"5489",782538,782538,793979,"Species","Allomorphina pacifica",5,1,"Foraminifera","Rotaliida","Chilostomellidae","Allomorphina","Allomorphina pacifica","Globothalamea","Cushman & Todd, 1949",417997,NA,NA,NA,NA,"Southwestern Caribbean"
"5490",782617,782617,768210,"Species","Amphicoryna hirsuta",1,1,"Foraminifera","Lagenida","Vaginulinidae","Amphicoryna","Amphicoryna hirsuta","Foraminifera incertae sedis","(d'Orbigny, 1826)",417824,NA,NA,NA,NA,"Southwestern Caribbean"
"5491",782627,782627,793566,"Species","Amphioctopus burryi",2,1,"Mollusca","Octopoda","Octopodidae","Amphioctopus","Amphioctopus burryi","Cephalopoda","(Voss, 1950)",420653,NA,NA,NA,NA,"Southwestern Caribbean"
"5492",782692,782692,794031,"Species","Anomalinoides deprimus",2,1,"Foraminifera","Rotaliida","Anomalinidae","Anomalinoides","Anomalinoides deprimus","Globothalamea","(Phleger & Parker, 1951)",417989,NA,NA,NA,NA,"Southwestern Caribbean"
"5493",782693,782693,794031,"Species","Anomalinoides globulosus",35,1,"Foraminifera","Rotaliida","Anomalinidae","Anomalinoides","Anomalinoides globulosus","Globothalamea","(Chapman & Parr, 1937)",417990,NA,NA,NA,NA,"Southwestern Caribbean"
"5494",782694,782694,794031,"Species","Anomalinoides io",7,1,"Foraminifera","Rotaliida","Anomalinidae","Anomalinoides","Anomalinoides io","Globothalamea","(Cushman, 1931)",417991,NA,NA,NA,NA,"Southwestern Caribbean"
"5495",782905,782905,769861,"Species","Axelella smithii",2,1,"Mollusca","Neogastropoda","Cancellariidae","Axelella","Axelella smithii","Gastropoda","(Dall, 1888)",420189,NA,NA,NA,NA,"Southwestern Caribbean"
"5496",783021,783021,606664,"Species","Bolivina striatula",3,1,"Foraminifera","Rotaliida","Bolivinitidae","Bolivina","Bolivina striatula","Globothalamea","Cushman, 1922",112989,NA,NA,NA,NA,"Southwestern Caribbean"
"5497",783156,783156,740523,"Species","Caliacis nutans",14,3,"Cnidaria","Alcyonacea","Plexauridae","Caliacis","Caliacis nutans","Anthozoa","Duchassaing & Michelotti, 1864",289550,NA,NA,NA,NA,"Southwestern Caribbean"
"5498",783189,783189,792998,"Species","Callogaza watsoni",2,1,"Mollusca",NA,"Margaritidae","Callogaza","Callogaza watsoni","Gastropoda","Dall, 1881",419448,NA,NA,NA,NA,"Southwestern Caribbean"
"5499",783246,783246,793911,"Species","Caribachlamys ornata",3,1,"Mollusca","Pectinoida","Pectinidae","Caribachlamys","Caribachlamys ornata","Bivalvia","(Lamarck, 1819)",393707,NA,NA,NA,NA,"Southwestern Caribbean"
"5500",783247,783247,793911,"Species","Caribachlamys sentis",1,1,"Mollusca","Pectinoida","Pectinidae","Caribachlamys","Caribachlamys sentis","Bivalvia","(Reeve, 1853)",393711,NA,NA,NA,NA,"Southwestern Caribbean"
"5501",783262,783262,779784,"Species","Caryocorbula chittyana",9,1,"Mollusca","Myoida","Corbulidae","Caryocorbula","Caryocorbula chittyana","Bivalvia","(C. B. Adams, 1852)",420976,NA,NA,NA,NA,"Southwestern Caribbean"
"5502",783263,783263,779784,"Species","Caryocorbula cymella",2,1,"Mollusca","Myoida","Corbulidae","Caryocorbula","Caryocorbula cymella","Bivalvia","(Dall, 1881)",420978,NA,NA,NA,NA,"Southwestern Caribbean"
"5503",783264,783264,779784,"Species","Caryocorbula dietziana",2,1,"Mollusca","Myoida","Corbulidae","Caryocorbula","Caryocorbula dietziana","Bivalvia","(C. B. Adams, 1852)",420979,NA,NA,NA,NA,"Southwestern Caribbean"
"5504",783308,783308,779788,"Species","Cenchritis muricatus",22,1,"Mollusca","Littorinimorpha","Littorinidae","Cenchritis","Cenchritis muricatus","Gastropoda","(Linnaeus, 1758)",419557,NA,NA,NA,NA,"Southwestern Caribbean"
"5505",783362,783362,770024,"Species","Cetoconcha margarita",13,1,"Mollusca",NA,"Cetoconchidae","Cetoconcha","Cetoconcha margarita","Bivalvia","(Dall, 1886)",408671,NA,NA,NA,NA,"Southwestern Caribbean"
"5506",783530,783530,422528,"Species","Cibicides kullenbergi",31,1,"Foraminifera","Rotaliida","Cibicididae","Cibicides","Cibicides kullenbergi","Globothalamea","Parker, 1953",112873,NA,NA,NA,NA,"Southwestern Caribbean"
"5507",783534,783534,422528,"Species","Cibicides wuellerstorfi",172,2,"Foraminifera","Rotaliida","Cibicididae","Cibicides","Cibicides wuellerstorfi","Globothalamea","(Schwager, 1866)",418063,NA,NA,NA,NA,"Southwestern Caribbean"
"5508",783539,783539,742039,"Species","Cibicidoides robertsonianus",61,1,"Foraminifera","Rotaliida","Anomalinidae","Cibicidoides","Cibicidoides robertsonianus","Globothalamea","(Brady, 1881)",112887,NA,NA,NA,NA,"Southwestern Caribbean"
"5509",783569,783569,779709,"Species","Clastotoechus nodosus",9,1,"Arthropoda","Decapoda","Porcellanidae","Clastotoechus","Clastotoechus nodosus","Malacostraca","(Streets, 1872)",421862,NA,NA,NA,NA,"Southwestern Caribbean"
"5510",783589,783589,794041,"Species","Cleotrivia antillarum",2,1,"Mollusca","Littorinimorpha","Triviidae","Cleotrivia","Cleotrivia antillarum","Gastropoda","(Schilder, 1922)",419741,NA,NA,NA,NA,"Southwestern Caribbean"
"5511",783674,783674,793981,"Species","Conella ovulata",1,1,"Mollusca","Neogastropoda","Columbellidae","Conella","Conella ovulata","Gastropoda","(Lamarck, 1822)",419990,NA,NA,NA,NA,"Southwestern Caribbean"
"5512",783745,783745,766063,"Species","Cornuloculina inconstans",2,1,"Foraminifera","Miliolida","Ophthalmidiidae","Cornuloculina","Cornuloculina inconstans","Tubothalamea","(Brady, 1879)",112786,NA,NA,NA,NA,"Southwestern Caribbean"
"5513",783786,783786,617163,"Species","Costoanachis hotessieriana",2,1,"Mollusca","Neogastropoda","Columbellidae","Costoanachis","Costoanachis hotessieriana","Gastropoda","(d'Orbigny, 1842)",419994,NA,NA,NA,NA,"Southwestern Caribbean"
"5514",783819,783819,779130,"Species","Cratis antillensis",7,1,"Mollusca","Arcoida","Philobryidae","Cratis","Cratis antillensis","Bivalvia","(Dall, 1881)",420733,NA,NA,NA,NA,"Southwestern Caribbean"
"5515",783860,783860,743280,"Species","Cryoturris quadrilineata",9,1,"Mollusca","Neogastropoda","Mangeliidae","Cryoturris","Cryoturris quadrilineata","Gastropoda","(C. B. Adams, 1850)",420332,NA,NA,NA,NA,"Southwestern Caribbean"
"5516",783867,783867,696842,"Species","Ctena orbiculata",9,1,"Mollusca","Lucinoida","Lucinidae","Ctena","Ctena orbiculata","Bivalvia","(Montagu, 1808)",420788,NA,NA,NA,NA,"Southwestern Caribbean"
"5517",783874,783874,618081,"Species","Ctenoides scaber",1,1,"Mollusca","Limoida","Limidae","Ctenoides","Ctenoides scaber","Bivalvia","(Born, 1778)",420747,NA,NA,NA,NA,"Southwestern Caribbean"
"5518",783900,783900,793617,"Species","Cushmanina feildeniana",2,1,"Foraminifera","Lagenida","Ellipsolagenidae","Cushmanina","Cushmanina feildeniana","Foraminifera incertae sedis","(Brady, 1878)",417863,NA,NA,NA,NA,"Southwestern Caribbean"
"5519",783938,783938,430296,"Species","Cycloscala echinaticosta",1,1,"Mollusca","Caenogastropoda incertae sedis","Epitoniidae","Cycloscala","Cycloscala echinaticosta","Gastropoda","(d'Orbigny, 1842)",419797,NA,NA,NA,NA,"Southwestern Caribbean"
"5520",784082,835027,432918,"Species","Dentalina ariena",14,1,"Foraminifera","Lagenida","Nodosariidae","Dentalina","Dentalina ariena","Foraminifera incertae sedis","Patterson & Pettis, 1986",417807,NA,NA,NA,NA,"Southwestern Caribbean"
"5521",784120,784120,752411,"Genus","Diaphus",15,3,"Chordata","Myctophiformes","Myctophidae","Diaphus",NA,"Actinopteri","Eigenmann & Eigenmann, 1890",125819,NA,NA,NA,NA,"Southwestern Caribbean"
"5522",784227,784227,697140,"Subspecies","Distorsio constricta mcgintyi",5,1,"Mollusca","Littorinimorpha","Personidae","Distorsio","Distorsio constricta","Gastropoda","Emerson & Puffer, 1953",422768,NA,NA,NA,NA,"Southwestern Caribbean"
"5523",784249,784249,779514,"Species","Doryteuthis (Amerigo) pealeii",16,1,"Mollusca","Myopsida","Loliginidae","Doryteuthis","Doryteuthis (Amerigo) pealeii","Cephalopoda","(Lesueur, 1821)",410354,NA,NA,NA,NA,"Southwestern Caribbean"
"5524",784305,784305,778114,"Species","Echinolittorina angustior",16,2,"Mollusca","Littorinimorpha","Littorinidae","Echinolittorina","Echinolittorina angustior","Gastropoda","(Mörch, 1876)",419558,NA,NA,NA,NA,"Southwestern Caribbean"
"5525",784307,784307,778114,"Species","Echinolittorina meleagris",8,2,"Mollusca","Littorinimorpha","Littorinidae","Echinolittorina","Echinolittorina meleagris","Gastropoda","(Potiez & Michaud, 1838)",419560,NA,NA,NA,NA,"Southwestern Caribbean"
"5526",784310,784310,778114,"Species","Echinolittorina tuberculata",2,1,"Mollusca","Littorinimorpha","Littorinidae","Echinolittorina","Echinolittorina tuberculata","Gastropoda","(Menke, 1828)",419563,NA,NA,NA,NA,"Southwestern Caribbean"
"5527",784311,784311,778114,"Species","Echinolittorina ziczac",23,4,"Mollusca","Littorinimorpha","Littorinidae","Echinolittorina","Echinolittorina ziczac","Gastropoda","(Gmelin, 1791)",419564,NA,NA,NA,NA,"Southwestern Caribbean"
"5528",784314,784314,793281,"Species","Echinophoria coronadoi",1,1,"Mollusca","Littorinimorpha","Cassidae","Echinophoria","Echinophoria coronadoi","Gastropoda","(Crosse, 1867)",419779,NA,NA,NA,NA,"Southwestern Caribbean"
"5529",784328,784328,768230,"Species","Eggerella bradyi",78,1,"Foraminifera","Textulariida","Eggerellidae","Eggerella","Eggerella bradyi","Globothalamea","(Cushman, 1911)",113930,NA,NA,NA,NA,"Southwestern Caribbean"
"5530",784450,784450,745456,"Species","Eratoidea hematita",7,1,"Mollusca","Neogastropoda","Marginellidae","Eratoidea","Eratoidea hematita","Gastropoda","(Kiener, 1834)",420140,NA,NA,NA,NA,"Southwestern Caribbean"
"5531",784463,784463,769892,"Species","Erosaria acicularis",3,1,"Mollusca","Littorinimorpha","Cypraeidae","Erosaria","Erosaria acicularis","Gastropoda","(Gmelin, 1791)",419721,NA,NA,NA,NA,"Southwestern Caribbean"
"5532",784514,784514,745768,"Species","Eulithidium adamsi",1,1,"Mollusca",NA,"Phasianellidae","Eulithidium","Eulithidium adamsi","Gastropoda","(Philippi, 1853)",419482,NA,NA,NA,NA,"Southwestern Caribbean"
"5533",784515,784515,745768,"Species","Eulithidium affine",4,1,"Mollusca",NA,"Phasianellidae","Eulithidium","Eulithidium affine","Gastropoda","(C. B. Adams, 1850)",419483,NA,NA,NA,NA,"Southwestern Caribbean"
"5534",784516,784516,745768,"Species","Eulithidium bellum",4,2,"Mollusca",NA,"Phasianellidae","Eulithidium","Eulithidium bellum","Gastropoda","(M. Smith, 1937)",419484,NA,NA,NA,NA,"Southwestern Caribbean"
"5535",784518,784518,745768,"Species","Eulithidium tessellatum",1,1,"Mollusca",NA,"Phasianellidae","Eulithidium","Eulithidium tessellatum","Gastropoda","(Potiez & Michaud, 1838)",419486,NA,NA,NA,NA,"Southwestern Caribbean"
"5536",784556,784556,793369,"Species","Eurytellina angulosa",7,1,"Mollusca","Cardiida","Tellinidae","Eurytellina","Eurytellina angulosa","Bivalvia","(Gmelin, 1791)",420868,NA,NA,NA,NA,"Southwestern Caribbean"
"5537",784558,784558,793369,"Species","Eurytellina nitens",17,1,"Mollusca","Cardiida","Tellinidae","Eurytellina","Eurytellina nitens","Bivalvia","(C. B. Adams, 1845)",420870,NA,NA,NA,NA,"Southwestern Caribbean"
"5538",784559,784559,793369,"Species","Eurytellina punicea",2,1,"Mollusca","Cardiida","Tellinidae","Eurytellina","Eurytellina punicea","Bivalvia","(Born, 1778)",420871,NA,NA,NA,NA,"Southwestern Caribbean"
"5539",784664,784664,443932,"Species","Fissurina spinosa",18,1,"Foraminifera","Lagenida","Ellipsolagenidae","Fissurina","Fissurina spinosa","Foraminifera incertae sedis","(Sidebottom, 1912)",417880,NA,NA,NA,NA,"Southwestern Caribbean"
"5540",784684,784684,793174,"Species","Francesita advena",32,1,"Foraminifera","Rotaliida","Caucasinidae","Francesita","Francesita advena","Globothalamea","(Cushman, 1922)",417961,NA,NA,NA,NA,"Southwestern Caribbean"
"5541",784713,784713,768163,"Species","Fursenkoina seminuda",3,1,"Foraminifera","Rotaliida","Fursenkoinidae","Fursenkoina","Fursenkoina seminuda","Globothalamea","(Natland, 1938)",417969,NA,NA,NA,NA,"Southwestern Caribbean"
"5542",784782,784782,445950,"Species","Gelidium americanum",1,1,"Rhodophyta","Gelidiales","Gelidiaceae","Gelidium","Gelidium americanum","Florideophyceae","(W.R.Taylor) Santelices, 1976",372916,NA,NA,NA,NA,"Southwestern Caribbean"
"5543",784789,784789,793764,"Species","Gemophos auritulus",2,1,"Mollusca","Neogastropoda","Buccinidae","Gemophos","Gemophos auritulus","Gastropoda","(Link, 1807)",419968,NA,NA,NA,NA,"Southwestern Caribbean"
"5544",784808,784808,446362,"Species","Gibberula fluctuata",1,1,"Mollusca","Neogastropoda","Cystiscidae","Gibberula","Gibberula fluctuata","Gastropoda","(C. B. Adams, 1850)",420129,NA,NA,NA,NA,"Southwestern Caribbean"
"5545",784824,784824,793384,"Species","Globidrillia smirna",6,1,"Mollusca","Neogastropoda","Drilliidae","Globidrillia","Globidrillia smirna","Gastropoda","(Dall, 1881)",420312,NA,NA,NA,NA,"Southwestern Caribbean"
"5546",784826,784826,793113,"Species","Globivenus listeroides",3,1,"Mollusca","Veneroida","Veneridae","Globivenus","Globivenus listeroides","Bivalvia","(Fischer-Piette & Testud, 1967)",420936,NA,NA,NA,NA,"Southwestern Caribbean"
"5547",784827,784827,793113,"Species","Globivenus rigida",4,1,"Mollusca","Veneroida","Veneridae","Globivenus","Globivenus rigida","Bivalvia","(Dillwyn, 1817)",420937,NA,NA,NA,NA,"Southwestern Caribbean"
"5548",784859,784859,746969,"Species","Glyphoturris quadrata",9,1,"Mollusca","Neogastropoda","Mangeliidae","Glyphoturris","Glyphoturris quadrata","Gastropoda","(Reeve, 1845)",420335,NA,NA,NA,NA,"Southwestern Caribbean"
"5549",784921,784921,792915,"Species","Grigelis pyrula",2,1,"Foraminifera","Lagenida","Nodosariidae","Grigelis","Grigelis pyrula","Foraminifera incertae sedis","(d'Orbigny, 1826)",417812,NA,NA,NA,NA,"Southwestern Caribbean"
"5550",784957,784957,449817,"Species","Gyroidina lamarckiana",43,1,"Foraminifera","Rotaliida","Gavelinellidae","Gyroidina","Gyroidina lamarckiana","Globothalamea","(d'Orbigny, 1839)",112896,NA,NA,NA,NA,"Southwestern Caribbean"
"5551",784963,784963,747381,"Species","Gyroidinoides regularis",27,1,"Foraminifera","Rotaliida","Cancrisidae","Gyroidinoides","Gyroidinoides regularis","Globothalamea","(Phleger & Parker, 1951)",418003,NA,NA,NA,NA,"Southwestern Caribbean"
"5552",784985,784985,450593,"Species","Halicyclops clarkei",1,1,"Arthropoda","Cyclopoida","Cyclopidae","Halicyclops","Halicyclops clarkei",NA,"Herbst, 1982",352010,NA,NA,NA,NA,"Southwestern Caribbean"
"5553",785035,785035,451580,"Species","Harengula humeralis",3,1,"Chordata","Clupeiformes","Clupeidae","Harengula","Harengula humeralis","Actinopteri","(Cuvier, 1829)",367197,NA,NA,NA,NA,"Southwestern Caribbean"
"5554",785076,785076,794195,"Species","Hemipolygona mcgintyi",4,1,"Mollusca","Neogastropoda","Fasciolariidae","Hemipolygona","Hemipolygona mcgintyi","Gastropoda","(Pilsbry, 1939)",420041,NA,NA,NA,NA,"Southwestern Caribbean"
"5555",785090,785090,792829,"Species","Hesperisternia karinae",3,1,"Mollusca","Neogastropoda","Buccinidae","Hesperisternia","Hesperisternia karinae","Gastropoda","(Nowell-Usticke, 1959)",419971,NA,NA,NA,NA,"Southwestern Caribbean"
"5556",785205,785205,779857,"Species","Hourstonius tortugae",1,1,"Arthropoda","Amphipoda","Amphilochidae","Hourstonius","Hourstonius tortugae","Malacostraca","(Shoemaker, 1942)",421445,NA,NA,NA,NA,"Southwestern Caribbean"
"5557",785309,785309,793890,"Species","Iphigenia brasiliensis",1,1,"Mollusca","Cardiida","Donacidae","Iphigenia","Iphigenia brasiliensis","Bivalvia","(Lamarck, 1818)",420905,NA,NA,NA,NA,"Southwestern Caribbean"
"5558",785351,785351,793841,"Species","Japonactaeon punctostriatus",7,1,"Mollusca","Heterobranchia incertae sedis","Acteonidae","Japonactaeon","Japonactaeon punctostriatus","Gastropoda","(C. B. Adams, 1840)",420514,NA,NA,NA,NA,"Southwestern Caribbean"
"5559",785361,785361,794028,"Species","Juliacorbula aequivalvis",1,1,"Mollusca","Myoida","Corbulidae","Juliacorbula","Juliacorbula aequivalvis","Bivalvia","(Philippi, 1836)",420980,NA,NA,NA,NA,"Southwestern Caribbean"
"5560",785373,785373,793431,"Species","Karrerulina apicularis",2,1,"Foraminifera","Lituolida","Prolixoplectidae","Karrerulina","Karrerulina apicularis","Globothalamea","(Cushman, 1911)",417638,NA,NA,NA,NA,"Southwestern Caribbean"
"5561",785424,785424,749218,"Species","Lagena hispida",10,1,"Foraminifera","Lagenida","Lagenidae","Lagena","Lagena hispida","Foraminifera incertae sedis","Reuss, 1858",113495,NA,NA,NA,NA,"Southwestern Caribbean"
"5562",785456,785456,794110,"Species","Lamychaena hians",3,2,"Mollusca",NA,"Gastrochaenidae","Lamychaena","Lamychaena hians","Bivalvia","(Gmelin, 1791)",420986,NA,NA,NA,NA,"Southwestern Caribbean"
"5563",785718,785718,750400,"Species","Lupinoblennius vinctus",8,1,"Chordata","Perciformes","Blenniidae","Lupinoblennius","Lupinoblennius vinctus","Actinopteri","(Poey, 1867)",281443,TRUE,"NT",NA,NA,"Southwestern Caribbean"
"5564",785719,785719,769893,"Species","Luria cinerea",11,2,"Mollusca","Littorinimorpha","Cypraeidae","Luria","Luria cinerea","Gastropoda","(Gmelin, 1791)",390557,NA,NA,NA,NA,"Southwestern Caribbean"
"5565",785732,785732,466173,"Species","Lyonsia floridana",2,1,"Mollusca",NA,"Lyonsiidae","Lyonsia","Lyonsia floridana","Bivalvia","Conrad, 1849",420999,NA,NA,NA,NA,"Southwestern Caribbean"
"5566",785770,785770,750542,"Species","Macrocoeloma subparallelum",1,1,"Arthropoda","Decapoda","Majidae","Macrocoeloma","Macrocoeloma subparallelum","Malacostraca","Stimpson",442100,NA,NA,NA,NA,"Southwestern Caribbean"
"5567",785771,785771,779879,"Species","Macrocypraea zebra",3,1,"Mollusca","Littorinimorpha","Cypraeidae","Macrocypraea","Macrocypraea zebra","Gastropoda","(Linnaeus, 1758)",419723,NA,NA,NA,NA,"Southwestern Caribbean"
"5568",785811,785811,821325,"Species","Macrotritopus defilippi",4,1,"Mollusca","Octopoda","Octopodidae","Macrotritopus","Macrotritopus defilippi","Cephalopoda","(Vérany, 1851)",534126,NA,NA,NA,NA,"Southwestern Caribbean"
"5569",785877,841975,751171,"Species","Marginulina costata",3,1,"Foraminifera","Lagenida","Vaginulinidae","Marginulina","Marginulina costata","Foraminifera incertae sedis","(Batsch, 1791)",417846,NA,NA,NA,NA,"Southwestern Caribbean"
"5570",785957,785957,469160,"Species","Melampus monile",1,1,"Mollusca","[unassigned] Pulmonata","Ellobiidae","Melampus","Melampus monile","Gastropoda","(Bruguière, 1789)",420641,NA,NA,NA,NA,"Southwestern Caribbean"
