"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","class","species","redlist","status","hab","gisd","ecoregion"
"2673",798199,798199,741869,"Species","Chlorococcum cermatocolax",NA,NA,1,1,"Chlorophyta","Chlorococcales","Chlorococcaceae","Chlorococcum","Chlorophyceae","Chlorococcum cermatocolax",NA,NA,NA,NA,"Gulf of Alaska"
"2674",798234,798234,778635,"Genus","Scagelia","E.M.Wollaston, 1972",143860,7,1,"Rhodophyta","Ceramiales","Ceramiaceae","Scagelia","Florideophyceae",NA,NA,NA,NA,NA,"Gulf of Alaska"
"2675",798278,798278,771893,"Genus","Microcladia","Greville, 1830",143848,6,1,"Rhodophyta","Ceramiales","Ceramiaceae","Microcladia","Florideophyceae",NA,NA,NA,NA,NA,"Gulf of Alaska"
"2676",798349,798349,469684,"Species","Membranoptera spinulosa","(Ruprecht) Kuntze, 1891",372431,7,1,"Rhodophyta","Ceramiales","Delesseriaceae","Membranoptera","Florideophyceae","Membranoptera spinulosa",NA,NA,NA,NA,"Gulf of Alaska"
"2677",798457,798457,492450,"Forma","Pilayella littoralis f. rupincola","(Areschoug) Kjellman",NA,2,1,"Ochrophyta","Ectocarpales","Pilayellaceae","Pilayella","Phaeophyceae","Pilayella littoralis",NA,NA,NA,NA,"Gulf of Alaska"
"2678",798496,798496,633189,"Species","Heteropora alaskensis","Borg, 1933",471601,4,1,"Bryozoa","Cyclostomatida","Heteroporidae","Heteropora","Stenolaemata","Heteropora alaskensis",NA,NA,NA,NA,"Gulf of Alaska"
"2679",798781,798781,468432,"Species","Mastocarpus pacificus","(Kjellman) L.P.Perestenko, 1980",372248,8,1,"Rhodophyta","Gigartinales","Phyllophoraceae","Mastocarpus","Florideophyceae","Mastocarpus pacificus",NA,NA,NA,NA,"Gulf of Alaska"
"2680",798834,798834,770328,"Species","Corallophila eatoniana","(Farlow) T.O.Cho, H.-G.Choi, G.I.Hansen & S.M.Boo, 2000",375778,1,1,"Rhodophyta","Ceramiales","Ceramiaceae","Corallophila","Florideophyceae","Corallophila eatoniana",NA,NA,NA,NA,"Gulf of Alaska"
"2681",798873,798873,770384,"Species","Pneophyllum nicholsii","(Setchell & L.R.Mason) P.C.Silva & P.W.Gabrielson, 2004",376658,1,1,"Rhodophyta","Corallinales","Corallinaceae","Pneophyllum","Florideophyceae","Pneophyllum nicholsii",NA,NA,NA,NA,"Gulf of Alaska"
"2682",799117,799117,802805,"Species","Bruceiella athlia","Warén & Bouchet, 2001",458586,1,1,"Mollusca",NA,"Skeneidae","Bruceiella","Gastropoda","Bruceiella athlia",NA,NA,NA,NA,"Gulf of Alaska"
"2683",799203,799203,758125,"Species","Rhynocrangon alata","(Rathbun, 1902)",515669,6,2,"Arthropoda","Decapoda","Crangonidae","Rhynocrangon","Malacostraca","Rhynocrangon alata",NA,NA,NA,NA,"Gulf of Alaska"
"2684",799323,799323,624544,"Species","Erinaceusyllis ruthae",NA,NA,2,1,"Annelida","Phyllodocida","Syllidae","Erinaceusyllis","Polychaeta","Erinaceusyllis ruthae",NA,NA,NA,NA,"Gulf of Alaska"
"2685",799351,799351,685974,"Species","Ophiopholis kennerleyi","Bennett, B.A., Smith, C.R., Glaser, B., Maybaum, H",243916,3,1,"Echinodermata","Ophiurida","Ophiactidae",NA,"Ophiuroidea","Ophiopholis kennerleyi",NA,NA,NA,NA,"Gulf of Alaska"
"2686",799452,799452,489355,"Order","Cumacea","Krøyer, 1846",1137,154,3,"Arthropoda","Cumacea",NA,NA,"Malacostraca",NA,NA,NA,NA,NA,"Gulf of Alaska"
"2687",799476,799476,468744,"Species","Mazzaella parksii","(Setchell & N.L.Gardner) Hughey, P.C.Silva & Hommersand, 2001",376220,54,1,"Rhodophyta","Gigartinales","Gigartinaceae","Mazzaella","Florideophyceae","Mazzaella parksii",NA,NA,NA,NA,"Gulf of Alaska"
"2688",799576,799576,821143,"Species","Hyalogyra umbellifera",NA,NA,1,1,"Mollusca","Heterobranchia incertae sedis","Hyalogyrinidae","Hyalogyra","Gastropoda","Hyalogyra umbellifera",NA,NA,NA,NA,"Gulf of Alaska"
"2689",799828,799828,767122,"Family","Stylasteridae","Gray, 1847",22805,191,2,"Cnidaria","Anthoathecata","Stylasteridae",NA,"Hydrozoa",NA,NA,NA,NA,NA,"Gulf of Alaska"
"2690",799838,799838,468744,"Species","Mazzaella laminarioides","(Bory de Saint-Vincent) Fredericq, 1993",371711,1,1,"Rhodophyta","Gigartinales","Gigartinaceae","Mazzaella","Florideophyceae","Mazzaella laminarioides",NA,NA,NA,NA,"Gulf of Alaska"
"2691",800165,800165,762171,"Species","Tryphana malmii","Boeck, 1871",458663,2,1,"Arthropoda","Amphipoda","Tryphanidae","Tryphana","Malacostraca","Tryphana malmii",NA,NA,NA,NA,"Gulf of Alaska"
"2692",800267,800267,525423,"Species","Volutomitra groenlandica","(Möller, 1842)",141968,1,1,"Mollusca","Neogastropoda","Volutomitridae","Volutomitra","Gastropoda","Volutomitra groenlandica",NA,NA,NA,NA,"Gulf of Alaska"
"2693",803025,803025,802857,"Genus","Pectocythere","Hanai, 1957",459764,3,1,"Arthropoda","Podocopida","Pectocytheridae","Pectocythere","Ostracoda",NA,NA,NA,NA,NA,"Gulf of Alaska"
"2694",804058,804058,772440,"Subspecies","Phascolion (Phascolion) strombus canadensis","Gerould",410749,3,1,"Sipuncula","Golfingiida","Phascolionidae","Phascolion","Sipunculidea","Phascolion (Phascolion) strombus",NA,NA,NA,NA,"Gulf of Alaska"
"2695",804142,804142,750171,"Species","Littorina (Littorina) sitkiana","Philippi",445754,1,1,"Mollusca","Littorinimorpha","Littorinidae","Littorina","Gastropoda","Littorina (Littorina) sitkiana",NA,NA,NA,NA,"Gulf of Alaska"
"2696",804263,804263,805866,"Species","Lepeta (Cryptobranchia) caecoides","Carpenter, 1864",557018,1,1,"Mollusca",NA,"Lepetidae","Lepeta","Gastropoda","Lepeta (Cryptobranchia) caecoides",NA,NA,NA,NA,"Gulf of Alaska"
"2697",804270,804270,843805,"Species","Megacrenella (Solamen) columbiana","(Dall)",NA,1,1,"Mollusca","Mytiloida","Mytilidae","Megacrenella","Bivalvia","Megacrenella (Solamen) columbiana",NA,NA,NA,NA,"Gulf of Alaska"
"2698",804679,804679,817410,"Species","Spiromoelleria (Spiromoelleria) quadrae","Dall",528087,1,1,"Mollusca",NA,"Turbinidae","Spiromoelleria","Gastropoda","Spiromoelleria (Spiromoelleria) quadrae",NA,NA,NA,NA,"Gulf of Alaska"
"2699",804899,804899,806210,"Species","Rhomboidella (Solamen) colombiana","(Dall)",NA,1,1,"Mollusca","Mytiloida","Mytilidae","Rhomboidella","Bivalvia","Rhomboidella (Solamen) colombiana",NA,NA,NA,NA,"Gulf of Alaska"
"2700",805082,805082,502064,"Species","Pyrocystis lunula","(Schütt) Schütt, 1896",164053,3,1,"Myzozoa","Pyrocystales","Pyrocystaceae","Pyrocystis","Dinophyceae","Pyrocystis lunula",NA,NA,NA,NA,"Gulf of Alaska"
"2701",805094,805094,799277,"Species","Paulinella ovalis","(A.Wulff) P.W.Johnson, P.E.Hargraves & J.M.Sieburth, 1988",136903,5,1,"Cercozoa","Euglyphida","Paulinellideae","Paulinella","Imbricatea","Paulinella ovalis",NA,NA,NA,NA,"Gulf of Alaska"
"2702",805098,805098,503953,"Forma","Rhizosolenia hebetata f. semispina","(Hensen) Gran, 1908",149071,208,2,"Ochrophyta","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Bacillariophyceae","Rhizosolenia hebetata",NA,NA,NA,NA,"Gulf of Alaska"
"2703",814903,814903,677118,"Species","Urticina lofotensis","(Danielssen, 1890)",240768,2,1,"Cnidaria","Actiniaria","Actiniidae","Urticina","Anthozoa","Urticina lofotensis",NA,NA,NA,NA,"Gulf of Alaska"
"2704",815112,815112,769218,"Species","Herrmannella saxidomi","Illg, 1949",356641,1,1,"Arthropoda","Poecilostomatoida","Lichomolgidae","Herrmannella",NA,"Herrmannella saxidomi",NA,NA,NA,NA,"Gulf of Alaska"
"2705",815331,815331,446324,"Species","Gersemia fruticosa","Sars, 1860",156101,2,2,"Cnidaria","Alcyonacea","Nephtheidae","Gersemia","Anthozoa","Gersemia fruticosa",NA,NA,NA,NA,"Gulf of Alaska"
"2706",815342,815342,775556,"Species","Hapalogaster grebnitzkii","Schalfeew, 1892",254492,2,1,"Arthropoda","Decapoda","Hapalogastridae","Hapalogaster","Malacostraca","Hapalogaster grebnitzkii",NA,NA,NA,NA,"Gulf of Alaska"
"2707",815378,815378,803171,"Species","Picconiella plumosa","(Kylin) J.De Toni, 1936",373906,1,1,"Rhodophyta","Ceramiales","Rhodomelaceae","Picconiella","Florideophyceae","Picconiella plumosa",NA,NA,NA,NA,"Gulf of Alaska"
"2708",815421,815421,414096,"Subgenus","Cadulus (Cadulus)",NA,138024,1,1,"Mollusca","Gadilida","Gadilidae","Cadulus","Scaphopoda",NA,NA,NA,NA,NA,"Gulf of Alaska"
"2709",815496,815496,776048,"Species","Sibogagorgia cauliflora","Herrera, Baco & Sánchez, 2010",517784,2,2,"Cnidaria","Alcyonacea","Paragorgiidae","Sibogagorgia","Anthozoa","Sibogagorgia cauliflora",NA,NA,NA,NA,"Gulf of Alaska"
"2710",815558,815558,485565,"Species","Paraclione longicatdata",NA,139182,1,1,"Mollusca","Gymnosomata","Clionidae","Paraclione","Gastropoda","Paraclione longicatdata",NA,NA,NA,NA,"Gulf of Alaska"
"2711",815585,815585,513069,"Species","Staurophora mertensi","Brandt, 1838",117730,2,1,"Cnidaria","Leptothecata","Laodiceidae","Staurophora","Hydrozoa","Staurophora mertensi",NA,NA,NA,NA,"Gulf of Alaska"
"2712",815741,815741,820853,"Species","Druehlia fistulosa","(Postels & Ruprecht) M.J. Wynne, 2009",NA,6,1,"Ochrophyta","Laminariales","Alariaceae","Druehlia","Phaeophyceae","Druehlia fistulosa",NA,NA,NA,NA,"Gulf of Alaska"
"2713",815783,815783,457533,"Species","Isidella tentaculum","Etnoyer, 2008",582522,5,1,"Cnidaria","Alcyonacea","Isididae","Isidella","Anthozoa","Isidella tentaculum",NA,NA,NA,NA,"Gulf of Alaska"
"2714",815795,815795,778767,"Species","Serraticardia macmillani","(Yendo) P.C. Silva, 1957",372742,48,1,"Rhodophyta","Corallinales","Corallinaceae","Serraticardia","Florideophyceae","Serraticardia macmillani",NA,NA,NA,NA,"Gulf of Alaska"
"2715",817003,817003,778572,"Family","Castanellidae","Haeckel, 1887",367364,1,1,"Cercozoa","Phaeocalpida","Castanellidae",NA,"Thecofilosea",NA,NA,NA,NA,NA,"Gulf of Alaska"
"2716",817147,817147,418669,"Species","Ceratium horridum","(Cleve) Gran, 1902",109956,63,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Dinophyceae","Ceratium horridum",NA,NA,NA,NA,"Gulf of Alaska"
"2717",817534,817534,471721,"Genus","Cheloscina","Shih & Hendrycks, 1996",550712,1,1,"Arthropoda","Amphipoda","Mimonectidae","Cheloscina","Malacostraca",NA,NA,NA,NA,NA,"Gulf of Alaska"
"2718",820275,820275,849906,"Class","Acantharia",NA,586732,35,1,"Radiozoa",NA,NA,NA,"Acantharia",NA,NA,NA,NA,NA,"Gulf of Alaska"
"2719",822901,822901,780613,"Genus","Nitzschia","Baer, 1826",119270,33,1,"Platyhelminthes","Capsalidea","Capsalidae","Nitzschia","Monogenea",NA,NA,NA,NA,NA,"Gulf of Alaska"
"2720",823039,823039,770045,"Species","Boreocingula castanea","(Møller, 1842)",141265,1,1,"Mollusca","Littorinimorpha","Rissoidae","Boreocingula","Gastropoda","Boreocingula castanea",NA,NA,NA,NA,"Gulf of Alaska"
"2721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gulf of Alaska"
"2722",826475,826475,746866,"Species","Globoquadrina praedehiscens",NA,NA,1,1,"Foraminifera",NA,"Catapsydracidae","Globoquadrina","Foraminifera incertae sedis","Globoquadrina praedehiscens",NA,NA,NA,NA,"Gulf of Alaska"
"2723",826678,826678,431733,"Species","Cytheropteron nodosoalatum","Neale & Howe, 1973",128024,1,1,"Arthropoda","Podocopida","Cytheruridae","Cytheropteron","Ostracoda","Cytheropteron nodosoalatum",NA,NA,NA,NA,"Gulf of Alaska"
"2724",826763,826763,746828,"Subspecies","Globigerina bulloides umbilicata",NA,NA,26,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina",NA,"Globigerina bulloides",NA,NA,NA,NA,"Gulf of Alaska"
"2725",827993,827993,699161,"Species","Oikopleura labradoriensis","Lohmann, 1892",103413,34,1,"Chordata","Copelata","Oikopleuridae","Oikopleura","Larvacea","Oikopleura labradoriensis",NA,NA,NA,NA,"Gulf of Alaska"
"2726",828633,828633,821010,"Species","Globorotaloides suteri","Bolli, 1957",735171,5,1,"Foraminifera","Globigerinida","Catapsydracidae","Globorotaloides","Globothalamea","Globorotaloides suteri",NA,NA,NA,NA,"Gulf of Alaska"
"2727",829136,829136,441258,"Species","Eucythere argus","(Sars, 1866)",128122,1,1,"Arthropoda","Podocopida","Eucytheridae","Eucythere","Ostracoda","Eucythere argus",NA,NA,NA,NA,"Gulf of Alaska"
"2728",829158,829158,746827,"Species","Globigerina officinalis",NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina",NA,"Globigerina officinalis",NA,NA,NA,NA,"Gulf of Alaska"
"2729",829224,829224,629048,"Species","Globorotalia obesa",NA,NA,2,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia",NA,"Globorotalia obesa",NA,NA,NA,NA,"Gulf of Alaska"
"2730",829679,829679,746882,"Subspecies","Globorotalia opima nana",NA,NA,4,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia",NA,"Globorotalia opima",NA,NA,NA,NA,"Gulf of Alaska"
"2731",829799,829799,746828,"Subspecies","Globigerina bulloides bulloides",NA,NA,89,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina",NA,"Globigerina bulloides",NA,NA,NA,NA,"Gulf of Alaska"
"2732",829846,829846,829066,"Species","Catapsydrax dissimilis","(Cushman & Bermúdez, 1937)",735159,5,1,"Foraminifera","Globigerinida","Catapsydracidae","Catapsydrax","Globothalamea","Catapsydrax dissimilis",NA,NA,NA,NA,"Gulf of Alaska"
"2733",830470,830470,NA,NA,"Areosphaeridium diktyoplokus",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gulf of Alaska"
"2734",830472,830472,829066,"Species","Catapsydrax unicavus","Bolli, Loeblich & Tappan, 1957",735164,4,1,"Foraminifera","Globigerinida","Catapsydracidae","Catapsydrax","Globothalamea","Catapsydrax unicavus",NA,NA,NA,NA,"Gulf of Alaska"
"2735",831146,831146,431733,"Species","Cytheropteron arcuatum","Brady, Crosskey & Robertson, 1874",157637,1,1,"Arthropoda","Podocopida","Cytheruridae","Cytheropteron","Ostracoda","Cytheropteron arcuatum",NA,NA,NA,NA,"Gulf of Alaska"
"2736",831174,831174,746828,"Subspecies","Globigerina bulloides quadrilatera",NA,NA,47,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina",NA,"Globigerina bulloides",NA,NA,NA,NA,"Gulf of Alaska"
"2737",832039,832039,821010,"Species","Globorotaloides variabilis",NA,NA,2,1,"Foraminifera","Globigerinida","Candeinidae","Globorotaloides",NA,"Globorotaloides variabilis",NA,NA,NA,NA,"Gulf of Alaska"
"2738",832238,832238,446761,"Subspecies","Globigerinita glutinata ambitacrena",NA,NA,7,1,"Foraminifera","Globigerinida","Globorotaliidae","Globigerinita",NA,"Globigerinita glutinata",NA,NA,NA,NA,"Gulf of Alaska"
"2739",832537,832537,829066,"Species","Catapsydrax stainforthi","Bolli, Loeblich & Tappan, 1957",735163,1,1,"Foraminifera","Globigerinida","Catapsydracidae","Catapsydrax","Globothalamea","Catapsydrax stainforthi",NA,NA,NA,NA,"Gulf of Alaska"
"2740",832892,832892,835935,"Family","Aulosphaeridae","Haeckel, 1887",367360,1,1,"Cercozoa","Phaeosphaerida","Aulosphaeridae",NA,"Thecofilosea",NA,NA,NA,NA,NA,"Gulf of Alaska"
"2741",833716,422634,422634,"Subspecies","Ciliatocardium ciliatum ciliatum","(Fabricius, 1780)",381904,5,2,"Mollusca","Cardiida","Cardiidae","Ciliatocardium","Bivalvia","Ciliatocardium ciliatum",NA,NA,NA,NA,"Gulf of Alaska"
"2742",835072,835072,669737,"Species","Spiophanes berkeleyorum","Pettibone, 1962",334829,4,1,"Annelida","Spionida","Spionidae","Spiophanes","Polychaeta","Spiophanes berkeleyorum",NA,NA,NA,NA,"Gulf of Alaska"
"2743",835442,835442,767371,"Species","Lethenteron camtschaticum","(Tilesius, 1811)",101173,1,1,"Chordata","Petromyzontiformes","Petromyzontidae","Lethenteron","Petromyzonti","Lethenteron camtschaticum",TRUE,"LC",NA,NA,"Gulf of Alaska"
"2744",835685,835685,498822,"Order","Coccolithales",NA,493821,1,1,"Haptophyta","Coccolithales",NA,NA,"Prymnesiophyceae",NA,NA,NA,NA,NA,"Gulf of Alaska"
"2745",835732,835732,505254,"Species","Saccharina bongardiana","(Postels & Ruprecht) Selivanova, Zhigadlova & G.I.Hansen, 2007",377242,4,1,"Ochrophyta","Laminariales","Laminariaceae","Saccharina","Phaeophyceae","Saccharina bongardiana",NA,NA,NA,NA,"Gulf of Alaska"
"2746",837472,837472,749436,"Species","Leathesia marina","(Lyngbye) Decaisne, 1842",494940,73,1,"Ochrophyta","Ectocarpales","Chordariaceae","Leathesia","Phaeophyceae","Leathesia marina",NA,NA,NA,NA,"Gulf of Alaska"
"2747",839329,839329,749954,"Subspecies","Limnocalanus macrurus macrurus","Sars G.O., 1863",487770,1,1,"Arthropoda","Calanoida","Centropagidae","Limnocalanus",NA,"Limnocalanus macrurus",NA,NA,NA,NA,"Gulf of Alaska"
"2748",839484,839484,834960,"Species","Bathyspinula calcarella","(Dall, 1908)",506289,3,1,"Mollusca","Nuculanoida","Bathyspinulidae","Bathyspinula","Bivalvia","Bathyspinula calcarella",NA,NA,NA,NA,"Gulf of Alaska"
"2749",842504,842504,424211,"Subspecies","Clupea pallasii pallasii","Valenciennes, 1847",293568,247,4,"Chordata","Clupeiformes","Clupeidae","Clupea","Actinopteri","Clupea pallasii",NA,NA,NA,NA,"Gulf of Alaska"
"2750",842655,842655,444410,"Species","Fragilariopsis pseudonana","(Hasle) Hasle, 1993",341558,1,1,"Ochrophyta","Bacillariales","Bacillariaceae","Fragilariopsis","Bacillariophyceae","Fragilariopsis pseudonana",NA,NA,NA,NA,"Gulf of Alaska"
"2751",842951,842951,481197,"Species","Oncorhynchus apache","(Miller, 1972)",NA,1,1,"Chordata","Salmoniformes","Salmonidae","Oncorhynchus","Actinopterygii","Oncorhynchus apache",TRUE,"CR",NA,NA,"Gulf of Alaska"
"2752",843109,843109,776932,"Species","Prosopium coulterii","(Eigenmann & Eigenmann, 1892)",567545,2,1,"Chordata","Salmoniformes","Salmonidae","Prosopium","Actinopteri","Prosopium coulterii",NA,NA,NA,NA,"Gulf of Alaska"
"2753",843194,843194,505774,"Subspecies","Salvelinus alpinus alpinus","(Linnaeus, 1758)",293724,8,2,"Chordata","Salmoniformes","Salmonidae","Salvelinus","Actinopteri","Salvelinus alpinus",NA,NA,NA,NA,"Gulf of Alaska"
"2754",843202,843202,506578,"Species","Saxidomus gigantea","(Deshayes, 1839)",546014,8,3,"Mollusca","Veneroida","Veneridae","Saxidomus","Bivalvia","Saxidomus gigantea",NA,NA,NA,NA,"Gulf of Alaska"
"2755",846135,846135,436705,"Species","Dumontia simplex","A.D.Cotton, 1906",372174,1,1,"Rhodophyta","Gigartinales","Dumontiaceae","Dumontia","Florideophyceae","Dumontia simplex",NA,NA,NA,NA,"Gulf of Alaska"
"2756",847847,847847,1014083,"Order","Silicoflagellata",NA,591214,358,1,"Ochrophyta","Silicoflagellata",NA,NA,"Dictyochophyceae",NA,NA,NA,NA,NA,"Gulf of Alaska"
"2757",848073,848073,438679,"Subspecies","Enhydra lutris kenyoni","Wilson, 1991",242600,312,1,"Chordata","Carnivora","Mustelidae","Enhydra","Mammalia","Enhydra lutris",NA,NA,NA,NA,"Gulf of Alaska"
"2758",848215,848215,776123,"Species","Agonomalus jordani","Jordan & Starks, 1904",367712,2,1,"Chordata","Scorpaeniformes","Agonidae","Agonomalus","Actinopteri","Agonomalus jordani",NA,NA,NA,NA,"Gulf of Alaska"
"2759",849906,849906,823298,"Phylum","Radiozoa",NA,582421,298,2,"Radiozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gulf of Alaska"
"2760",850640,850640,770785,"Genus","Thalassionema","Grunow ex Mereschkowsky, 1902",149092,1,1,"Ochrophyta","Thalassionematales","Thalassionemataceae","Thalassionema","Bacillariophyceae",NA,NA,NA,NA,NA,"Gulf of Alaska"
"2761",853244,853244,855650,"Species","Prosbocia alata","(Brightwell) Sundstrom, 1986",149168,2,1,"Ochrophyta","Rhizosoleniales","Rhizosoleniaceae",NA,"Bacillariophyceae","Prosbocia alata",NA,NA,NA,NA,"Gulf of Alaska"
"2762",856084,856084,803231,"Species","Glebocarcinus oregonensis","(Dana, 1852)",440384,152,5,"Arthropoda","Decapoda","Cancridae","Glebocarcinus","Malacostraca","Glebocarcinus oregonensis",NA,NA,NA,NA,"Gulf of Alaska"
"2763",856317,856317,759116,"Species","Serripes groenlandicus","(Mohr, 1786)",582749,2,1,"Mollusca","Cardiida","Cardiidae","Serripes","Bivalvia","Serripes groenlandicus",NA,NA,NA,NA,"Gulf of Alaska"
"2764",856534,856534,429024,"Species","Cryptacanthodes gigantea",NA,276392,108,3,"Chordata","Perciformes","Cryptacanthodidae","Cryptacanthodes","Actinopterygii","Cryptacanthodes gigantea",NA,NA,NA,NA,"Gulf of Alaska"
"2765",856545,856545,614330,"Species","Cliona thoosina","Topsent, 1888",170479,1,1,"Porifera","Clionaida","Clionaidae","Cliona","Demospongiae","Cliona thoosina",NA,NA,NA,NA,"Gulf of Alaska"
"2766",856571,856571,507238,"Species","Schizoporella japonica","Ortmann, 1890",470388,2,1,"Bryozoa","Cheilostomatida","Schizoporellidae","Schizoporella","Gymnolaemata","Schizoporella japonica",NA,NA,NA,NA,"Gulf of Alaska"
"2767",856801,856801,685974,"Species","Ophiopholis japonica","Lyman, 1879",243915,19,1,"Echinodermata","Ophiurida","Ophiactidae","Ophiopholis","Ophiuroidea","Ophiopholis japonica",NA,NA,NA,NA,"Gulf of Alaska"
"2768",856826,856826,856690,"Species","Wildemania amplissima","(Kjellman) Foslie, 1891",501881,7,1,"Rhodophyta","Bangiales","Bangiaceae","Wildemania","Bangiophyceae","Wildemania amplissima",NA,NA,NA,NA,"Gulf of Alaska"
"2769",856838,856838,505254,"Species","Saccharina groenlandica","(Rosenvinge) C.E.Lane, C.Mayes, Druehl & G.W.Saunders, 2006",377082,329,1,"Ochrophyta","Laminariales","Laminariaceae","Saccharina","Phaeophyceae","Saccharina groenlandica",NA,NA,NA,NA,"Gulf of Alaska"
"2770",856869,856869,671279,"Species","Strongylocentrotus fragilis","Jackson, 1912",569742,1,1,"Echinodermata","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Echinoidea","Strongylocentrotus fragilis",NA,NA,NA,NA,"Gulf of Alaska"
"2771",857296,857296,436123,"Species","Doris montereyensis","J. G. Cooper, 1863",581816,2,1,"Mollusca","Nudibranchia","Dorididae","Doris","Gastropoda","Doris montereyensis",NA,NA,NA,NA,"Gulf of Alaska"
"2772",857551,857551,481560,"Species","Ophiacantha bidentata","(Bruzelius, 1805)",124978,1,1,"Echinodermata","Ophiurida","Ophiacanthidae","Ophiacantha","Ophiuroidea","Ophiacantha bidentata",NA,NA,NA,NA,"Gulf of Alaska"
"2773",858290,858290,518563,"Species","Thalassiosira decipiens","(Grunow) E.G.Jørgensen, 1905",148919,85,1,"Ochrophyta","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Bacillariophyceae","Thalassiosira decipiens",NA,NA,NA,NA,"Gulf of Alaska"
"2774",859900,859900,431733,"Species","Cytheropteron arcticum","Neale & Howe, 1973",128009,1,1,"Arthropoda","Podocopida","Cytheruridae","Cytheropteron","Ostracoda","Cytheropteron arcticum",NA,NA,NA,NA,"Gulf of Alaska"
"2775",860154,860154,778562,"Species","Keijia mananensis","Hazel & Valentine, 1969",NA,1,1,"Arthropoda","Podocopida","Cytheridae","Keijia","Ostracoda","Keijia mananensis",NA,NA,NA,NA,"Gulf of Alaska"
