"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","class","species","hab","redlist","status","gisd","ecoregion"
"1502",828227,828227,769157,"Species","Semicytherura complanata","(Brady, Crosskey & Robertson, 1874) Cronin & Ikeya, 1987",423752,5,1,"Arthropoda","Podocopida","Cytheruridae","Semicytherura","Ostracoda","Semicytherura complanata",NA,NA,NA,NA,"Chukchi Sea"
"1503",828305,828305,433784,"Species","Diastylis nucella","Calman, 1912",181969,13,2,"Arthropoda","Cumacea","Diastylidae","Diastylis","Malacostraca","Diastylis nucella",NA,NA,NA,NA,"Chukchi Sea"
"1504",828899,828899,431733,"Species","Cytheropteron elaeni","Cronin, 1988",460961,4,1,"Arthropoda","Podocopida","Cytheruridae","Cytheropteron","Ostracoda","Cytheropteron elaeni",NA,NA,NA,NA,"Chukchi Sea"
"1505",828990,828990,NA,NA,"Tintinnoidea",NA,247931,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chukchi Sea"
"1506",829112,829112,403212,"Species","Anonyx robustus","Gurjanova, 1962",423150,1,1,"Arthropoda","Amphipoda","Uristidae","Anonyx","Malacostraca","Anonyx robustus",NA,NA,NA,NA,"Chukchi Sea"
"1507",829792,829792,403212,"Species","Anonyx minimus","Gurjanova, 1962",423144,1,1,"Arthropoda","Amphipoda","Uristidae","Anonyx","Malacostraca","Anonyx minimus",NA,NA,NA,NA,"Chukchi Sea"
"1508",829895,829895,769155,"Species","Heterocyprideis fascis","(Brady & Norman, 1889) Hazel, 1968",127990,1,1,"Arthropoda","Podocopida","Cytherideidae","Heterocyprideis","Ostracoda","Heterocyprideis fascis",NA,NA,NA,NA,"Chukchi Sea"
"1509",830037,830037,478870,"Species","Notholca foliacea","(Ehrenberg, 1838)",369180,1,1,"Rotifera","Ploima","Brachionidae","Notholca","Eurotatoria","Notholca foliacea",NA,NA,NA,NA,"Chukchi Sea"
"1510",830466,830466,828262,"Species","Cluthia cluthae","(Brady, Crosskey & Robertson, 1874)",128183,4,1,"Arthropoda","Podocopida","Leptocytheridae","Cluthia","Ostracoda","Cluthia cluthae",NA,NA,NA,NA,"Chukchi Sea"
"1511",830859,830859,699161,"Species","Oikopleura dioica","Fol, 1872",103407,3,1,"Chordata","Copelata","Oikopleuridae","Oikopleura","Larvacea","Oikopleura dioica",NA,NA,NA,NA,"Chukchi Sea"
"1512",831070,831070,403212,"Species","Anonyx kurilicus","Gurjanova",NA,1,1,"Arthropoda","Amphipoda","Lysianassidae","Anonyx","Malacostraca","Anonyx kurilicus",NA,NA,NA,NA,"Chukchi Sea"
"1513",831711,831711,767410,"Species","Halirages nilssoni","Ohlin, 1895",102209,1,1,"Arthropoda","Amphipoda","Calliopiidae","Halirages","Malacostraca","Halirages nilssoni",NA,NA,NA,NA,"Chukchi Sea"
"1514",832168,832168,470677,"Species","Metopa clypeata","(Krøyer, 1842), non Stimpson, 1853",103121,5,1,"Arthropoda","Amphipoda","Stenothoidae","Metopa","Malacostraca","Metopa clypeata",NA,NA,NA,NA,"Chukchi Sea"
"1515",832496,832496,431733,"Species","Cytheropteron tumefactum","Lev, 1972",461032,1,1,"Arthropoda","Podocopida","Cytheruridae","Cytheropteron","Ostracoda","Cytheropteron tumefactum",NA,NA,NA,NA,"Chukchi Sea"
"1516",832532,832532,404260,"Species","Apherusa retovskii","Gurjanova, 1934",423153,2,1,"Arthropoda","Amphipoda","Calliopiidae","Apherusa","Malacostraca","Apherusa retovskii",NA,NA,NA,NA,"Chukchi Sea"
"1517",833716,422634,422634,"Subspecies","Ciliatocardium ciliatum ciliatum","(Fabricius, 1780)",381904,33,2,"Mollusca","Cardiida","Cardiidae","Ciliatocardium","Bivalvia","Ciliatocardium ciliatum",NA,NA,NA,NA,"Chukchi Sea"
"1518",834089,834089,825040,"Species","Aulacofusus brevicauda","(Deshayes, 1832)",490735,4,1,"Mollusca","Neogastropoda","Buccinidae","Aulacofusus","Gastropoda","Aulacofusus brevicauda",NA,NA,NA,NA,"Chukchi Sea"
"1519",834673,834673,835745,"Species","Wimvadocus torelli","(Goës, 1866)",535546,2,2,"Arthropoda","Amphipoda","Maeridae","Wimvadocus","Malacostraca","Wimvadocus torelli",NA,NA,NA,NA,"Chukchi Sea"
"1520",835442,835442,767371,"Species","Lethenteron camtschaticum","(Tilesius, 1811)",101173,2,2,"Chordata","Petromyzontiformes","Petromyzontidae","Lethenteron","Petromyzonti","Lethenteron camtschaticum",NA,TRUE,"LC",NA,"Chukchi Sea"
"1521",837789,837789,599696,"Species","Ampharete vega","(Wirén, 1883)",129783,1,1,"Annelida","Terebellida","Ampharetidae","Ampharete","Polychaeta","Ampharete vega",NA,NA,NA,NA,"Chukchi Sea"
"1522",838831,838831,572050,"Species","Guernea nordenskioldi","(Hansen, 1888)",158095,2,1,"Arthropoda","Amphipoda","Dexaminidae","Guernea","Malacostraca","Guernea nordenskioldi",NA,NA,NA,NA,"Chukchi Sea"
"1523",839031,839031,NA,NA,"Glandulactilis spetsbergensis","Carlgren, 1893",100842,31,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chukchi Sea"
"1524",839329,839329,749954,"Subspecies","Limnocalanus macrurus macrurus","Sars G.O., 1863",487770,4,1,"Arthropoda","Calanoida","Centropagidae","Limnocalanus",NA,"Limnocalanus macrurus",NA,NA,NA,NA,"Chukchi Sea"
"1525",840721,840721,477697,"Species","Neptunea borealis","(Philippi, 1850)",254478,19,1,"Mollusca","Neogastropoda","Buccinidae","Neptunea","Gastropoda","Neptunea borealis",NA,NA,NA,NA,"Chukchi Sea"
"1526",841950,841950,842128,"Species","Limneria undata","(T. Brown, 1839)",159903,1,1,"Mollusca","Littorinimorpha","Velutinidae","Limneria","Gastropoda","Limneria undata",NA,NA,NA,NA,"Chukchi Sea"
"1527",842025,842025,409076,"Species","Bacillaria paxillifera","(O.F.Müller) T.Marsson, 1901",558243,28,1,"Ochrophyta","Bacillariales","Bacillariaceae","Bacillaria","Bacillariophyceae","Bacillaria paxillifera",NA,NA,NA,NA,"Chukchi Sea"
"1528",842504,842504,424211,"Subspecies","Clupea pallasii pallasii","Valenciennes, 1847",293568,30,3,"Chordata","Clupeiformes","Clupeidae","Clupea","Actinopteri","Clupea pallasii",NA,NA,NA,NA,"Chukchi Sea"
"1529",844547,844547,515299,"Species","Surirella macraeana",NA,642830,28,1,"Ochrophyta","Surirellales","Surirellaceae","Surirella","Bacillariophyceae","Surirella macraeana",NA,NA,NA,NA,"Chukchi Sea"
"1530",844550,844550,845143,"Species","Lampea adamsi",NA,254744,2,1,"Ctenophora","Cydippida","Lampeidae","Lampea","Tentaculata","Lampea adamsi",NA,NA,NA,NA,"Chukchi Sea"
"1531",844563,844563,453177,"Species","Hesperonoe adventor","(Skogsberg in Fisher & MacGinitie, 1928)",292976,13,1,"Annelida","Phyllodocida","Polynoidae","Hesperonoe","Polychaeta","Hesperonoe adventor",NA,NA,NA,NA,"Chukchi Sea"
"1532",844581,844581,622852,"Species","Echiurus alaskensis",NA,NA,12,1,NA,"Echiuroidea","Echiuridae","Echiurus",NA,"Echiurus alaskensis",NA,NA,NA,NA,"Chukchi Sea"
"1533",844584,844584,745309,"Species","Eohaustorius eous","(Gurjanova, 1951)",254328,3,1,"Arthropoda","Amphipoda","Haustoriidae","Eohaustorius","Malacostraca","Eohaustorius eous",NA,NA,NA,NA,"Chukchi Sea"
"1534",844606,844606,434992,"Species","Diploneis subcincta","(A.Schmidt) Cleve, 1894",179973,28,1,"Ochrophyta","Naviculales","Diploneidaceae","Diploneis","Bacillariophyceae","Diploneis subcincta",NA,NA,NA,NA,"Chukchi Sea"
"1535",844608,844608,430143,"Species","Cyclocardia rjabininae","(Scarlato, 1955)",254732,2,1,"Mollusca","Carditoida","Carditidae","Cyclocardia","Bivalvia","Cyclocardia rjabininae",NA,NA,NA,NA,"Chukchi Sea"
"1536",844618,844618,491645,"Species","Photis spasskii","Gurjanova, 1951",254754,1,1,"Arthropoda","Amphipoda","Photidae","Photis","Malacostraca","Photis spasskii",NA,NA,NA,NA,"Chukchi Sea"
"1537",844624,844624,441366,"Species","Eudorellopsis derzhavini","Lomakina, 1952",182300,1,1,"Arthropoda","Cumacea","Leuconidae","Eudorellopsis","Malacostraca","Eudorellopsis derzhavini",NA,NA,NA,NA,"Chukchi Sea"
"1538",844629,844629,661329,"Species","Proclea emmi",NA,254757,6,1,"Annelida","Terebellida","Terebellidae","Proclea","Polychaeta","Proclea emmi",NA,NA,NA,NA,"Chukchi Sea"
"1539",844630,844630,631911,"Species","Harmothoe beringiana",NA,254739,3,1,"Annelida","Phyllodocida","Polynoidae","Harmothoe","Polychaeta","Harmothoe beringiana",NA,NA,NA,NA,"Chukchi Sea"
"1540",844644,844644,751231,"Species","Mastogloia constricta",NA,NA,28,1,"Ochrophyta","Mastogloiales","Mastogloiaceae","Mastogloia","Bacillariophyceae","Mastogloia constricta",NA,NA,NA,NA,"Chukchi Sea"
"1541",844650,844650,747210,"Species","Grandifoxus nasutus","(Gurjanova, 1936)",254335,3,1,"Arthropoda","Amphipoda","Phoxocephalidae","Grandifoxus","Malacostraca","Grandifoxus nasutus",NA,NA,NA,NA,"Chukchi Sea"
"1542",844651,844651,440014,"Species","Erichthonius hunteri",NA,NA,1,1,"Arthropoda","Amphipoda","Corophiidae","Erichthonius","Malacostraca","Erichthonius hunteri",NA,NA,NA,NA,"Chukchi Sea"
"1543",845018,845018,440743,"Subspecies","Eualus gaimardii gaimardii","(H. Milne Edwards, 1837 [in Milne Edwards, 1834-1840])",515737,3,1,"Arthropoda","Decapoda","Thoridae","Eualus","Malacostraca","Eualus gaimardii",NA,NA,NA,NA,"Chukchi Sea"
"1544",849906,849906,823298,"Phylum","Radiozoa",NA,582421,28,2,"Radiozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chukchi Sea"
"1545",851677,851677,780695,"Genus","Lecane","Nitzsch, 1827",134952,1,1,"Rotifera","Ploima","Lecanidae","Lecane","Eurotatoria",NA,NA,NA,NA,NA,"Chukchi Sea"
"1546",856317,856317,759116,"Species","Serripes groenlandicus","(Mohr, 1786)",582749,54,4,"Mollusca","Cardiida","Cardiidae","Serripes","Bivalvia","Serripes groenlandicus",NA,NA,NA,NA,"Chukchi Sea"
"1547",856537,856537,639640,"Species","Liparis bathyarcticus","Parr, 1931",867958,8,1,"Chordata","Scorpaeniformes","Liparidae","Liparis","Actinopteri","Liparis bathyarcticus",NA,NA,NA,NA,"Chukchi Sea"
"1548",857551,857551,481560,"Species","Ophiacantha bidentata","(Bruzelius, 1805)",124978,1,1,"Echinodermata","Ophiurida","Ophiacanthidae","Ophiacantha","Ophiuroidea","Ophiacantha bidentata",NA,NA,NA,NA,"Chukchi Sea"
"1549",859983,859983,769157,"Species","Semicytherura mainensis","Hazel & Valentine, 1969",157662,2,1,"Arthropoda","Podocopida","Cytheruridae","Semicytherura","Ostracoda","Semicytherura mainensis",NA,NA,NA,NA,"Chukchi Sea"
"1550",860059,860059,769158,"Species","Elofsonella neoconcinna","Bassiouni, 1965",423348,1,1,"Arthropoda","Podocopida","Hemicytheridae","Elofsonella","Ostracoda","Elofsonella neoconcinna",NA,NA,NA,NA,"Chukchi Sea"
"1551",860251,860251,431733,"Species","Cytheropteron biconvexa","Whatley & Masson, 1979",460942,1,1,"Arthropoda","Podocopida","Cytheruridae","Cytheropteron","Ostracoda","Cytheropteron biconvexa",NA,NA,NA,NA,"Chukchi Sea"
"1552",860306,860306,861490,"Species","Normanicythere leioderma","(Norman, 1869) Neale, 1959",128146,5,1,"Arthropoda","Podocopida","Trachyleberididae","Normanicythere","Ostracoda","Normanicythere leioderma",NA,NA,NA,NA,"Chukchi Sea"
"1553",860370,860370,836018,"Species","Finmarchinella barentzovoensis","Mandelstam, 1957",NA,2,1,"Arthropoda","Podocopida","Hemicytheridae","Finmarchinella","Ostracoda","Finmarchinella barentzovoensis",NA,NA,NA,NA,"Chukchi Sea"
"1554",860474,860474,748983,"Species","Jonesia acuminata","(Sars, 1866)",127943,2,1,"Arthropoda","Podocopida","Bythocytheridae","Jonesia","Ostracoda","Jonesia acuminata",NA,NA,NA,NA,"Chukchi Sea"
"1555",860496,860496,836018,"Species","Finmarchinella logani","Brady & Crosskey, 1871",128465,1,1,"Arthropoda","Podocopida","Hemicytheridae","Finmarchinella","Ostracoda","Finmarchinella logani",NA,NA,NA,NA,"Chukchi Sea"
"1556",860501,860501,861455,"Species","Schizocythere ikeyai","Tsukagoshi & Briggs, 1998",423735,1,1,"Arthropoda","Podocopida","Cytheridae","Schizocythere","Ostracoda","Schizocythere ikeyai",NA,NA,NA,NA,"Chukchi Sea"
"1557",861055,861055,745737,"Class","Euglenoidea",NA,582177,1,1,"Euglenozoa",NA,NA,NA,"Euglenoidea",NA,NA,NA,NA,NA,"Chukchi Sea"
"1558",1009918,1009918,778032,"Species","Aethia cristatella","(Pallas, 1769)",344015,50,1,"Chordata","Charadriiformes","Alcidae","Aethia","Aves","Aethia cristatella",NA,TRUE,"LC",NA,"Chukchi Sea"
"1559",1010326,1010326,778032,"Species","Aethia pusilla","(Pallas, 1811)",344016,26,1,"Chordata","Charadriiformes","Alcidae","Aethia","Aves","Aethia pusilla",NA,TRUE,"LC",NA,"Chukchi Sea"
"1560",1010414,1010414,491409,"Species","Phoca largha","Pallas, 1811",255021,93,4,"Chordata","Carnivora","Phocidae","Phoca","Mammalia","Phoca largha",NA,TRUE,"DD",NA,"Chukchi Sea"
"1561",1011068,1011068,494409,"Species","Plicifusus kroeyeri","(Möller, 1842)",491269,1,1,"Mollusca","Neogastropoda","Buccinidae","Plicifusus","Gastropoda","Plicifusus kroeyeri",NA,NA,NA,NA,"Chukchi Sea"
"1562",1011112,1011112,1011655,"Species","Tortanus (Boreotortanus) discaudatus","(Thompson I.C. & Scott A.) In Herdman, Thompson & Scott, 1897)",720592,30,4,"Arthropoda","Calanoida","Tortanidae","Tortanus",NA,"Tortanus (Boreotortanus) discaudatus",NA,NA,NA,NA,"Chukchi Sea"
"1563",1011195,1011195,778660,"Genus","Cervina","S.F.Gray",603940,3,1,"Ochrophyta",NA,NA,"Cervina",NA,NA,NA,NA,NA,NA,"Chukchi Sea"
"1564",1011768,1011768,1011769,"Species","Aricidea (Strelzovia) suecica","Eliason, 1920",734532,5,1,"Annelida",NA,"Paraonidae","Aricidea","Polychaeta","Aricidea (Strelzovia) suecica",NA,NA,NA,NA,"Chukchi Sea"
"1565",1014986,1014986,770838,"Species","Acartia (Acanthacartia) tumida","Willey, 1920",346025,1,1,"Arthropoda","Calanoida","Acartiidae","Acartia",NA,"Acartia (Acanthacartia) tumida",NA,NA,NA,NA,"Chukchi Sea"
"1566",1015177,1015177,1015178,"Species","Alcyonidium (Paralcyonidium) vermiculare","Okada, 1925",472853,13,1,"Bryozoa","Ctenostomatida","Alcyonidiidae","Alcyonidium","Gymnolaemata","Alcyonidium (Paralcyonidium) vermiculare",NA,NA,NA,NA,"Chukchi Sea"
"1567",1015787,1015787,553149,"Species","Pleuroprion murdochi","(Benedict, 1898)",257328,1,1,"Arthropoda","Isopoda","Antarcturidae","Pleuroprion","Malacostraca","Pleuroprion murdochi",NA,NA,NA,NA,"Chukchi Sea"
"1568",1015849,1015849,599696,"Species","Ampharete sibirica","(Wirén, 1883)",332933,4,1,"Annelida","Terebellida","Ampharetidae","Ampharete","Polychaeta","Ampharete sibirica",NA,NA,NA,NA,"Chukchi Sea"
"1569",1016226,1016226,489789,"Species","Perigonimus yoldiaearcticae","Birula, 1897",254601,9,1,"Cnidaria","Anthoathecata","Bougainvilliidae","Perigonimus","Hydrozoa","Perigonimus yoldiaearcticae",NA,NA,NA,NA,"Chukchi Sea"
"1570",1016542,1016543,1016543,"Subspecies","Keenocardium californiense californiense","(Deshayes, 1839)",381990,7,2,"Mollusca","Cardiida","Cardiidae","Keenocardium","Bivalvia","Keenocardium californiense",NA,NA,NA,NA,"Chukchi Sea"
"1571",1016826,1016826,842072,"Species","Paradialychone cincta","(Zachs, 1933)",589420,1,1,"Annelida","Sabellida","Sabellidae","Paradialychone","Polychaeta","Paradialychone cincta",NA,NA,NA,NA,"Chukchi Sea"
"1572",1017284,1017284,1017285,"Species","Grandicrepidula grandis","(Middendorff, 1849)",571646,3,1,"Mollusca","Littorinimorpha","Calyptraeidae","Grandicrepidula","Gastropoda","Grandicrepidula grandis",NA,NA,NA,NA,"Chukchi Sea"
"1573",1017418,1017418,819984,"Species","Ceratoneis closterium","Ehrenberg, 1839",163932,123,1,"Ochrophyta","Fragilariales","Fragilariaceae","Ceratoneis","Bacillariophyceae","Ceratoneis closterium",NA,NA,NA,NA,"Chukchi Sea"
"1574",1017540,1017540,802590,"Species","Baffinicythere emarginata","(Sars, 1866)",146533,2,1,"Arthropoda","Podocopida","Hemicytheridae","Baffinicythere","Ostracoda","Baffinicythere emarginata",NA,NA,NA,NA,"Chukchi Sea"
"1575",1017691,1017691,771597,"Species","Leptodiaptomus angustilobus","(Sars G.O., 1898)",352823,1,1,"Arthropoda","Calanoida","Diaptomidae","Leptodiaptomus",NA,"Leptodiaptomus angustilobus",NA,NA,NA,NA,"Chukchi Sea"
"1576",1017734,1017734,1017733,"Species","Dinematomonas litoralis","(Skuja) P.C.Silva, 1960",615646,28,1,"Euglenozoa","Peranemida","Peranemaceae","Dinematomonas","Euglenoidea","Dinematomonas litoralis",NA,NA,NA,NA,"Chukchi Sea"
"1577",1018343,1018343,1018344,"Species","Finmarchinella (Barentsovia) angulata","(Sars, 1866)",128463,1,1,"Arthropoda","Podocopida","Hemicytheridae","Finmarchinella","Ostracoda","Finmarchinella (Barentsovia) angulata",NA,NA,NA,NA,"Chukchi Sea"
"1578",1018691,1018691,450175,"Species","Halcampoides purpureus","(Studer, 1879)",592997,1,1,"Cnidaria","Actiniaria","Halcampoididae","Halcampoides","Anthozoa","Halcampoides purpureus",NA,NA,NA,NA,"Chukchi Sea"
"1579",1018706,1018706,771996,"Species","Halichondria (Halichondria) lambei","Brøndsted, 1933",165833,1,1,"Porifera","Suberitida","Halichondriidae","Halichondria","Demospongiae","Halichondria (Halichondria) lambei",NA,NA,NA,NA,"Chukchi Sea"
"1580",1018820,1018820,451752,"Species","Harpiniopsis gurjanovae","(Bulycheva, 1936)",423431,14,1,"Arthropoda","Amphipoda","Phoxocephalidae","Harpiniopsis","Malacostraca","Harpiniopsis gurjanovae",NA,NA,NA,NA,"Chukchi Sea"
"1581",1019502,1019502,768883,"Species","Leptasterias (Hexasterias) polymorpha","Djakonov, 1938",379763,1,1,"Echinodermata","Forcipulatida","Asteriidae","Leptasterias","Asteroidea","Leptasterias (Hexasterias) polymorpha",NA,NA,NA,NA,"Chukchi Sea"
"1582",1019569,1019569,477537,"Species","Neoturris breviconis","(Murbach & Shearer, 1902)",285143,4,2,"Cnidaria","Anthoathecata","Pandeidae","Neoturris","Hydrozoa","Neoturris breviconis",NA,NA,NA,NA,"Chukchi Sea"
"1583",1019656,1019656,463926,"Subspecies","Liparis liparis liparis","(Linnaeus, 1766)",293624,1,1,"Chordata","Scorpaeniformes","Liparidae","Liparis","Actinopteri","Liparis liparis",NA,NA,NA,NA,"Chukchi Sea"
"1584",1019997,1019997,1019998,"Species","Quasimelita quadrispinosa","(Vosseler, 1889)",423710,1,1,"Arthropoda","Amphipoda","Melitidae","Quasimelita","Malacostraca","Quasimelita quadrispinosa",NA,NA,NA,NA,"Chukchi Sea"
"1585",1020079,1020079,763730,"Species","Clathria (Axosuberites) lambei","(Koltun, 1955)",397224,1,1,"Porifera","Poecilosclerida","Microcionidae","Clathria","Demospongiae","Clathria (Axosuberites) lambei",NA,NA,NA,NA,"Chukchi Sea"
"1586",1020452,1020452,429192,"Species","Cryptonatica russa","(Gould, 1859)",580692,1,1,"Mollusca","Littorinimorpha","Naticidae","Cryptonatica","Gastropoda","Cryptonatica russa",NA,NA,NA,NA,"Chukchi Sea"
"1587",1020612,1020612,842147,"Species","Bipalponephtys cornuta","(Berkeley & Berkeley, 1945)",558190,2,1,"Annelida","Phyllodocida","Nephtyidae","Bipalponephtys","Polychaeta","Bipalponephtys cornuta",NA,NA,NA,NA,"Chukchi Sea"
"1588",1021531,1021531,772031,"Species","Echinoclathria beringensis","(Hentschel, 1929)",167912,1,1,"Porifera","Poecilosclerida","Microcionidae","Echinoclathria","Demospongiae","Echinoclathria beringensis",NA,NA,NA,NA,"Chukchi Sea"
"1589",1021798,1021798,821903,"Species","Retifusus jessoensis","(Schrenck, 1863)",580850,1,1,"Mollusca","Neogastropoda","Buccinidae","Retifusus","Gastropoda","Retifusus jessoensis",NA,NA,NA,NA,"Chukchi Sea"
"1590",1023078,1023078,767477,"Species","Stegocephalus ampulla","(Phipps, 1774)",555033,6,2,"Arthropoda","Amphipoda","Stegocephalidae","Stegocephalus","Malacostraca","Stegocephalus ampulla",NA,NA,NA,NA,"Chukchi Sea"
"1591",1023164,1023164,513989,"Subspecies","Stichaeus punctatus punctatus","(Fabricius, 1780)",293745,49,6,"Chordata","Perciformes","Stichaeidae","Stichaeus","Actinopteri","Stichaeus punctatus",NA,NA,NA,NA,"Chukchi Sea"
"1592",1023555,1023555,850640,"Species","Thalassionema frauenfeldii","(Grunow) Tempère & Peragallo, 1910",555052,2,1,"Ochrophyta","Thalassionematales","Thalassionemataceae","Thalassionema","Bacillariophyceae","Thalassionema frauenfeldii",NA,NA,NA,NA,"Chukchi Sea"
"1593",1024239,1024239,748464,"Species","Hyas alutaceus","J. F. Brandt in Middendorf, 1851",442166,63,1,"Arthropoda","Decapoda","Oregoniidae","Hyas","Malacostraca","Hyas alutaceus",NA,NA,NA,NA,"Chukchi Sea"
"1594",1024493,1024493,417468,"Species","Catablema nodulosum","Bigelow, 1913",285126,1,1,"Cnidaria","Anthoathecata","Pandeidae","Catablema","Hydrozoa","Catablema nodulosum",NA,NA,NA,NA,"Chukchi Sea"
"1595",1029896,1029896,397970,"Species","Actinocythereis dunelmensis","(Norman, 1865)",772698,5,1,"Arthropoda","Podocopida","Trachyleberididae","Actinocythereis","Ostracoda","Actinocythereis dunelmensis",NA,NA,NA,NA,"Chukchi Sea"
"1596",1029971,1029971,450895,"Species","Halitholus yoldiaearcticae","(Birula, 1897)",834720,6,1,"Cnidaria","Anthoathecata","Pandeidae","Halitholus","Hydrozoa","Halitholus yoldiaearcticae",NA,NA,NA,NA,"Chukchi Sea"
"1597",1030138,1030138,802961,"Species","Oculocytheropteron nodosum","(Brady, 1868)",790496,1,1,"Arthropoda","Podocopida","Cytheruridae","Oculocytheropteron","Ostracoda","Oculocytheropteron nodosum",NA,NA,NA,NA,"Chukchi Sea"
"1598",1030386,1030386,1030387,"Species","Kyphocythere limicola","(Norman, 1865)",787118,1,1,"Arthropoda",NA,NA,"Kyphocythere","Ostracoda","Kyphocythere limicola",NA,NA,NA,NA,"Chukchi Sea"
"1599",1033641,1033641,1030776,"Species","Tripos longipes","(J.W.Bailey) F.Gómez, 2013",841259,1,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Tripos","Dinophyceae","Tripos longipes",NA,NA,NA,NA,"Chukchi Sea"
"1600",1034378,1034378,740355,"Species","Bunodactis spetsbergensis","(Carlgren, 1902)",146742,1,1,"Cnidaria","Actiniaria","Actiniidae","Bunodactis","Anthozoa","Bunodactis spetsbergensis",NA,NA,NA,NA,"Chukchi Sea"
"1601",1034528,1034528,395436,"Species","Abludomelita valida","(Shoemaker, 1955)",422942,1,1,"Arthropoda","Amphipoda","Melitidae","Abludomelita","Malacostraca","Abludomelita valida",NA,NA,NA,NA,"Chukchi Sea"
"1602",1034543,1034543,470733,"Subspecies","Metridia lucens lucens","Boeck, 1865",850801,22,3,"Arthropoda","Calanoida","Metridinidae","Metridia",NA,"Metridia lucens",NA,NA,NA,NA,"Chukchi Sea"
"1603",1038057,1038057,1038058,"Species","Sympagohydra tuuli","Piraino, Bluhm, Gradinger & Boero, 2008",403649,1,1,"Cnidaria","Anthoathecata","Protohydridae","Sympagohydra","Hydrozoa","Sympagohydra tuuli",NA,NA,NA,NA,"Chukchi Sea"
"1604",1042423,1042423,768767,"Genus","Psolus","Oken, 1815",146121,2,1,"Echinodermata","Dendrochirotida","Psolidae","Psolus","Holothuroidea",NA,NA,NA,NA,NA,"Chukchi Sea"
"1605",1043010,1043010,778093,"Species","Kurtiella derjugini","(Gorbunov, 1952)",876470,1,1,"Mollusca",NA,"Montacutidae","Kurtiella","Bivalvia","Kurtiella derjugini",NA,NA,NA,NA,"Chukchi Sea"
