"","id","valid_id","parent_id","rank_name","tname","tauthor","records","datasets","phylum","family","genus","species","class","order","worms_id","redlist","status","gisd","hab","ecoregion"
"13834",1021691,1021691,779534,"Species","Austinixa gorei","(Manning & Felder, 1989)",8,1,"Arthropoda","Pinnotheridae","Austinixa","Austinixa gorei","Malacostraca","Decapoda",445018,NA,NA,NA,NA,"Floridian"
"13835",1021714,1021714,1021715,"Species","Lamelliconcha circinata","(Born, 1778)",3,1,"Mollusca","Veneridae","Lamelliconcha","Lamelliconcha circinata","Bivalvia","Veneroida",545943,NA,NA,NA,NA,"Floridian"
"13836",1021716,1021716,1021717,"Species","Hysteroconcha dione","(Linnaeus, 1758)",1,1,"Mollusca","Veneridae","Hysteroconcha","Hysteroconcha dione","Bivalvia","Veneroida",507709,NA,NA,NA,NA,"Floridian"
"13837",1021745,1021745,830923,"Species","Anomalina edwardsiana","(d'Orbigny, 1839)",1,1,"Foraminifera","Anomalinidae","Anomalina","Anomalina edwardsiana","Globothalamea","Rotaliida",710392,NA,NA,NA,NA,"Floridian"
"13838",1021796,1021796,501328,"Species","Ptilocaulis aulopora","(Schmidt, 1870)",7,2,"Porifera","Axinellidae","Ptilocaulis","Ptilocaulis aulopora","Demospongiae","Axinellida",165606,NA,NA,NA,NA,"Floridian"
"13839",1021825,1021825,802822,"Species","Coryrhynchus sidneyi","(Rathbun, 1924)",34,5,"Arthropoda","Inachidae","Coryrhynchus","Coryrhynchus sidneyi","Malacostraca","Decapoda",441866,NA,NA,NA,NA,"Floridian"
"13840",1021834,1021834,488541,"Species","Payraudeautia nubila","(Dall, 1889)",1,1,"Mollusca","Naticidae","Payraudeautia","Payraudeautia nubila","Gastropoda","Littorinimorpha",585158,NA,NA,NA,NA,"Floridian"
"13841",1021841,1021841,1021842,"Species","Kankelibranchus incognitus","Ortea, Espinosa & Caballer, 2005",1,1,"Mollusca","Polyceridae","Kankelibranchus","Kankelibranchus incognitus","Gastropoda","Nudibranchia",396140,NA,NA,NA,NA,"Floridian"
"13842",1021899,1021899,697557,"Species","Gadila elongata","(Henderson, 1920)",1,1,"Mollusca","Gadilidae","Gadila","Gadila elongata","Scaphopoda","Gadilida",557254,NA,NA,NA,NA,"Floridian"
"13843",1021902,1021902,770517,"Species","Neosiphonia echinata","(Harvey) N.Mamoozadeh & D.W.Freshwater, 2011",2,1,"Rhodophyta","Rhodomelaceae","Neosiphonia","Neosiphonia echinata","Florideophyceae","Ceramiales",624668,NA,NA,NA,NA,"Floridian"
"13844",1021906,1021906,770517,"Species","Neosiphonia saccorhiza","(F.S.Collins & Hervey) J.M.C.Nunes & S.M.GuimarÃ£es, 2010",1,1,"Rhodophyta","Rhodomelaceae","Neosiphonia","Neosiphonia saccorhiza","Florideophyceae","Ceramiales",659899,NA,NA,NA,NA,"Floridian"
"13845",1021912,1021912,669771,"Species","Spirobranchus americanus","(Day, 1973)",15,6,"Annelida","Serpulidae","Spirobranchus","Spirobranchus americanus","Polychaeta","Sabellida",560032,NA,NA,NA,NA,"Floridian"
"13846",1021933,1021933,1021934,"Subspecies","Parapontophilus gracilis gracilis","(Smith, 1882)",2,1,"Arthropoda","Crangonidae","Parapontophilus","Parapontophilus gracilis","Malacostraca","Decapoda",240705,NA,NA,NA,NA,"Floridian"
"13847",1022002,1022002,815906,"Species","Achelous floridanus","(Rathbun, 1930)",9,2,"Arthropoda","Portunidae","Achelous","Achelous floridanus","Malacostraca","Decapoda",557882,NA,NA,NA,NA,"Floridian"
"13848",1022006,1022006,815906,"Species","Achelous sebae","(H. Milne Edwards, 1834)",3,1,"Arthropoda","Portunidae","Achelous","Achelous sebae","Malacostraca","Decapoda",557888,NA,NA,NA,NA,"Floridian"
"13849",1022020,1022020,770360,"Species","Ulvella scutata","(Reinke) R.Nielsen, C.J.O'Kelly & B.Wysor, 2013",1,1,"Chlorophyta","Ulvellaceae","Ulvella","Ulvella scutata","Ulvophyceae","Ulvales",732330,NA,NA,NA,NA,"Floridian"
"13850",1022027,1022027,497524,"Species","Prionospio lighti","Maciolek, 1985",37,3,"Annelida","Spionidae","Prionospio","Prionospio lighti","Polychaeta","Spionida",558839,NA,NA,NA,NA,"Floridian"
"13851",1022044,1022044,793601,"Species","Lasiotocus parvus","(Manter, 1942)",5,1,"Platyhelminthes","Monorchiidae","Lasiotocus","Lasiotocus parvus","Trematoda","Plagiorchiida",727613,NA,NA,NA,NA,"Floridian"
"13852",1022119,1022119,774597,"Species","Neopsammolyce spinosa","(Hartman, 1939)",22,2,"Annelida","Sigalionidae","Neopsammolyce","Neopsammolyce spinosa","Polychaeta","Phyllodocida",711084,NA,NA,NA,NA,"Floridian"
"13853",1022159,1022159,1022160,"Species","Paracolochirus mysticus","(Deichmann, 1930)",1,1,"Echinodermata","Cucumariidae","Paracolochirus","Paracolochirus mysticus","Holothuroidea","Dendrochirotida",529586,NA,NA,NA,NA,"Floridian"
"13854",1022163,1022163,848917,"Species","Hypocreadium anandrum","(Manter, 1947)",5,1,"Platyhelminthes","Lepocreadiidae","Hypocreadium","Hypocreadium anandrum","Trematoda","Plagiorchiida",715625,NA,NA,NA,NA,"Floridian"
"13855",1022164,1022164,848917,"Species","Hypocreadium lamelliforme","(Linton, 1907)",5,1,"Platyhelminthes","Lepocreadiidae","Hypocreadium","Hypocreadium lamelliforme","Trematoda","Plagiorchiida",715626,NA,NA,NA,NA,"Floridian"
"13856",1022165,1022165,848917,"Species","Hypocreadium scaphosomum","(Manter, 1940)",5,1,"Platyhelminthes","Lepocreadiidae","Hypocreadium","Hypocreadium scaphosomum","Trematoda","Plagiorchiida",715627,NA,NA,NA,NA,"Floridian"
"13857",1022173,1022173,510295,"Species","Simnia arcuata","(Reeve, 1865)",1,1,"Mollusca","Ovulidae","Simnia","Simnia arcuata","Gastropoda","Littorinimorpha",478411,NA,NA,NA,NA,"Floridian"
"13858",1022178,1022178,827982,"Species","Pyramidulina comatula","(Cushman, 1923)",3,1,"Foraminifera","Nodosariidae","Pyramidulina","Pyramidulina comatula","Foraminifera incertae sedis","Lagenida",578414,NA,NA,NA,NA,"Floridian"
"13859",1022219,1022219,778591,"Species","Antillogorgia elisabethae","Bayer, 1961",1,1,"Cnidaria","Gorgoniidae","Antillogorgia","Antillogorgia elisabethae","Anthozoa","Alcyonacea",708862,NA,NA,NA,NA,"Floridian"
"13860",1022222,1022222,778591,"Species","Antillogorgia kallos","(Bielschowsky, 1918)",1,1,"Cnidaria","Gorgoniidae","Antillogorgia","Antillogorgia kallos","Anthozoa","Alcyonacea",708865,NA,NA,NA,NA,"Floridian"
"13861",1022225,1022225,778591,"Species","Antillogorgia rigida","(Bielschowsky, 1929)",15,2,"Cnidaria","Gorgoniidae","Antillogorgia","Antillogorgia rigida","Anthozoa","Alcyonacea",708867,NA,NA,NA,NA,"Floridian"
"13862",1022255,1022255,788060,"Subspecies","Psyllocamptus minutus minutus","Sars G.O., 1911",2,1,"Arthropoda","Ameiridae","Psyllocamptus","Psyllocamptus minutus",NA,"Harpacticoida",729917,NA,NA,NA,NA,"Floridian"
"13863",1022272,1022272,501144,"Species","Pteropurpura bequaerti","Clench & Pérez Farfante, 1945",4,2,"Mollusca","Muricidae","Pteropurpura","Pteropurpura bequaerti","Gastropoda","Neogastropoda",743637,NA,NA,NA,NA,"Floridian"
"13864",1022279,1022279,1022280,"Species","Tripterotyphis triangularis","(A. Adams, 1856)",1,1,"Mollusca","Muricidae","Tripterotyphis","Tripterotyphis triangularis","Gastropoda","Neogastropoda",407545,NA,NA,NA,NA,"Floridian"
"13865",1022293,1022293,1020275,"Species","Timbellus xenos","(Harasewych, 1982)",1,1,"Mollusca","Muricidae","Timbellus","Timbellus xenos","Gastropoda","Neogastropoda",565497,NA,NA,NA,NA,"Floridian"
"13866",1022320,1022320,779176,"Species","Niveria maltbiana","(Schwengel & McGinty, 1942)",26,3,"Mollusca","Triviidae","Niveria","Niveria maltbiana","Gastropoda","Littorinimorpha",555856,NA,NA,NA,NA,"Floridian"
"13867",1022328,1022328,443442,"Species","Favartia richardbinghami","(Petuch, 1987)",1,1,"Mollusca","Muricidae","Favartia","Favartia richardbinghami","Gastropoda","Neogastropoda",723870,NA,NA,NA,NA,"Floridian"
"13868",1022344,1022344,739903,"Species","Biloculinella carinata","(d'Orbigny, 1839)",1,1,"Foraminifera","Hauerinidae","Biloculinella","Biloculinella carinata","Tubothalamea","Miliolida",736945,NA,NA,NA,NA,"Floridian"
"13869",1022345,1022345,1022346,"Species","Sigmopyrgo vespertilio","(Sclumberger, 1891)",4,1,"Foraminifera","Hauerinidae","Sigmopyrgo","Sigmopyrgo vespertilio","Tubothalamea","Miliolida",531980,NA,NA,NA,NA,"Floridian"
"13870",1022356,1022356,768138,"Species","Adelosina dutemplei","(d'Orbigny, 1846)",2,1,"Foraminifera","Cribrolinoididae","Adelosina","Adelosina dutemplei","Tubothalamea","Miliolida",577330,NA,NA,NA,NA,"Floridian"
"13871",1022359,1022359,521517,"Species","Triloculina funafutiensis","(Chapman, 1901)",3,1,"Foraminifera","Hauerinidae","Triloculina","Triloculina funafutiensis","Tubothalamea","Miliolida",559857,NA,NA,NA,NA,"Floridian"
"13872",1022362,1022362,759333,"Species","Siphonaperta wiesneri","(Parr, 1950)",5,1,"Foraminifera","Hauerinidae","Siphonaperta","Siphonaperta wiesneri","Tubothalamea","Miliolida",738340,NA,NA,NA,NA,"Floridian"
"13873",1022388,1022388,465038,"Species","Lophoura tripartita","(Wilson C.B., 1935)",1,1,"Arthropoda","Sphyriidae","Lophoura","Lophoura tripartita",NA,"Siphonostomatoida",365796,NA,NA,NA,NA,"Floridian"
"13874",1022392,1042652,1022393,"Species","Collarina floridana","(Smitt, 1873)",3,1,"Bryozoa","Cribrilinidae","Collarina","Collarina floridana","Gymnolaemata","Cheilostomatida",740661,NA,NA,NA,NA,"Floridian"
"13875",1022398,1022398,650169,"Species","Oceanapia ascidia","(Schmidt, 1870)",2,2,"Porifera","Phloeodictyidae","Oceanapia","Oceanapia ascidia","Demospongiae","Haplosclerida",166943,NA,NA,NA,NA,"Floridian"
"13876",1022399,1022399,697799,"Species","Haliclona hebes","(Schmidt, 1870)",2,2,"Porifera","Chalinidae","Haliclona","Haliclona hebes","Demospongiae","Haplosclerida",166388,NA,NA,NA,NA,"Floridian"
"13877",1022416,1022416,1022417,"Species","Colinatys alayoi","(Espinosa & Ortea, 2004)",1,1,"Mollusca","Colinatydidae","Colinatys","Colinatys alayoi","Gastropoda","Cephalaspidea",744316,NA,NA,NA,NA,"Floridian"
"13878",1022431,1022431,763495,"Species","Clathria (Thalysias) minuta","(van Soest, 1984)",1,1,"Porifera","Microcionidae","Clathria","Clathria (Thalysias) minuta","Demospongiae","Poecilosclerida",167759,NA,NA,NA,NA,"Floridian"
"13879",1022434,1022434,526134,"Species","Xestospongia menzeli","(Little, 1963)",1,1,"Porifera","Petrosiidae","Xestospongia","Xestospongia menzeli","Demospongiae","Haplosclerida",166893,NA,NA,NA,NA,"Floridian"
"13880",1022443,1022443,1022444,"Species","Pseudodolichoenterum megagaster","(Corkum, 1968) Yamaguti, 1971",5,1,"Platyhelminthes","Bucephalidae","Pseudodolichoenterum","Pseudodolichoenterum megagaster","Trematoda","Plagiorchiida",579706,NA,NA,NA,NA,"Floridian"
"13881",1022446,1022446,1022447,"Species","Testulosiphon indivisus","(Brady, 1884)",1,1,"Foraminifera","Astrorhizidae","Testulosiphon","Testulosiphon indivisus","Monothalamea","Astrorhizida",113908,NA,NA,NA,NA,"Floridian"
"13882",1022480,1022480,473983,"Species","Muricopsis caribbaea","(Bartsch & Rehder, 1939)",4,1,"Mollusca","Muricidae","Muricopsis","Muricopsis caribbaea","Gastropoda","Neogastropoda",744161,NA,NA,NA,NA,"Floridian"
"13883",1022481,1022481,473983,"Species","Muricopsis rosea","(Reeve, 1846)",1,1,"Mollusca","Muricidae","Muricopsis","Muricopsis rosea","Gastropoda","Neogastropoda",744601,NA,NA,NA,NA,"Floridian"
"13884",1022483,1022483,1022484,"Species","Phosinella cancellata","(Philippi, 1847)",34,5,"Mollusca","Rissoinidae","Phosinella","Phosinella cancellata","Gastropoda","Littorinimorpha",598014,NA,NA,NA,NA,"Floridian"
"13885",1022486,1022486,1022487,"Species","Zebinella decussata","(Montagu, 1803)",10,3,"Mollusca","Rissoinidae","Zebinella","Zebinella decussata","Gastropoda","Littorinimorpha",731914,NA,NA,NA,NA,"Floridian"
"13886",1022492,1022492,1022487,"Species","Zebinella striatocostata","(d'Orbigny, 1842)",1,1,"Mollusca","Rissoinidae","Zebinella","Zebinella striatocostata","Gastropoda","Littorinimorpha",731915,NA,NA,NA,NA,"Floridian"
"13887",1022506,1022506,559979,"Species","Valvulineria candeiana","(d'Orbigny, 1839)",5,1,"Foraminifera","Cancrisidae","Valvulineria","Valvulineria candeiana","Globothalamea","Rotaliida",557005,NA,NA,NA,NA,"Floridian"
"13888",1022526,1022526,1022527,"Species","Mesoglossus caraibicus","van der Horst, 1924",1,1,"Hemichordata","Harrimaniidae","Mesoglossus","Mesoglossus caraibicus","Enteropneusta","Enteropneusta [order]",513919,NA,NA,NA,NA,"Floridian"
"13889",1022542,1022542,456564,"Species","Iasis cylindrica","(Cuvier, 1804)",4,1,"Chordata","Salpidae","Iasis","Iasis cylindrica","Thaliacea","Salpida",268130,NA,NA,NA,NA,"Floridian"
"13890",1022564,1022564,506058,"Species","Sargassum cymosum","C.Agardh, 1820",2,1,"Ochrophyta","Sargassaceae","Sargassum","Sargassum cymosum","Phaeophyceae","Fucales",494799,NA,NA,NA,NA,"Floridian"
"13891",1022577,1022577,506058,"Species","Sargassum pteropleuron","Grunow, 1868",1,1,"Ochrophyta","Sargassaceae","Sargassum","Sargassum pteropleuron","Phaeophyceae","Fucales",494915,NA,NA,NA,NA,"Floridian"
"13892",1022593,1022593,779957,"Species","Sarsiaster griegii","Mortensen, 1950",1,1,"Echinodermata","Palaeostomatidae","Sarsiaster","Sarsiaster griegii","Echinoidea","Spatangoida",513078,NA,NA,NA,NA,"Floridian"
"13893",1022613,1022613,506669,"Species","Scalibregma stenocerum","(Bertelsen & Weston, 1980)",27,3,"Annelida","Scalibregmatidae","Scalibregma","Scalibregma stenocerum","Polychaeta",NA,334725,NA,NA,NA,NA,"Floridian"
"13894",1022618,1022618,758606,"Species","Scaphella dubia","(Broderip, 1827)",7,3,"Mollusca","Volutidae","Scaphella","Scaphella dubia","Gastropoda","Neogastropoda",719754,NA,NA,NA,NA,"Floridian"
"13895",1022621,1022621,758606,"Species","Scaphella gouldiana","(Dall, 1887)",2,1,"Mollusca","Volutidae","Scaphella","Scaphella gouldiana","Gastropoda","Neogastropoda",739670,NA,NA,NA,NA,"Floridian"
"13896",1022622,1022622,758606,"Species","Scaphella junonia","(Lamarck, 1804)",15,3,"Mollusca","Volutidae","Scaphella","Scaphella junonia","Gastropoda","Neogastropoda",527749,NA,NA,NA,NA,"Floridian"
"13897",1022625,1022625,758606,"Species","Scaphella robusta","(Dall, 1889)",1,1,"Mollusca","Volutidae","Scaphella","Scaphella robusta","Gastropoda","Neogastropoda",739661,NA,NA,NA,NA,"Floridian"
"13898",1022644,1022644,802820,"Species","Plesiocleidochasma cleidostomum","(Smitt, 1873)",4,1,"Bryozoa","Phidoloporidae","Plesiocleidochasma","Plesiocleidochasma cleidostomum","Gymnolaemata","Cheilostomatida",596741,NA,NA,NA,NA,"Floridian"
"13899",1022658,1022658,778430,"Species","Sciaenophilus tenuis","Van Beneden, 1852",1,1,"Arthropoda","Caligidae","Sciaenophilus","Sciaenophilus tenuis",NA,"Siphonostomatoida",355494,NA,NA,NA,NA,"Floridian"
"13900",1022671,1022671,402464,"Species","Anatoma tabulata","(Barnard, 1964)",1,1,"Mollusca","Anatomidae","Anatoma","Anatoma tabulata","Gastropoda",NA,493028,NA,NA,NA,NA,"Floridian"
"13901",1022692,1022692,737817,"Species","Amallothrix tenuiserrata","(Giesbrecht, 1893)",3,1,"Arthropoda","Scolecitrichidae","Amallothrix","Amallothrix tenuiserrata",NA,"Calanoida",356949,NA,NA,NA,NA,"Floridian"
"13902",1022696,1022696,737817,"Species","Amallothrix valens","(Farran, 1926)",1,1,"Arthropoda","Scolecitrichidae","Amallothrix","Amallothrix valens",NA,"Calanoida",356950,NA,NA,NA,NA,"Floridian"
"13903",1022708,1022708,529065,"Species","Scoloplos (Scoloplos) texana","(Maciolek & Holland, 1978)",80,4,"Annelida","Orbiniidae","Scoloplos","Scoloplos (Scoloplos) texana","Polychaeta",NA,334774,NA,NA,NA,NA,"Floridian"
"13904",1022715,1022715,758822,"Species","Sconsia grayi","A. Adams, 1855",4,2,"Mollusca","Cassidae","Sconsia","Sconsia grayi","Gastropoda","Littorinimorpha",533413,NA,NA,NA,NA,"Floridian"
"13905",1022746,1022746,1022747,"Species","Parkesia motacilla","(Vieillot, 1809)",4,1,"Chordata","Parulidae","Parkesia","Parkesia motacilla","Aves","Passeriformes",567886,TRUE,"LC",NA,NA,"Floridian"
"13906",1022748,1022748,1022747,"Species","Parkesia noveboracensis","(Gmelin, 1789)",4,1,"Chordata","Parulidae","Parkesia","Parkesia noveboracensis","Aves","Passeriformes",567887,TRUE,"LC",NA,NA,"Floridian"
"13907",1022768,855727,1013635,"Species","Sergestes (Sergestes) paraseminudus","Crosnier & Forest, 1973",4,1,"Arthropoda","Sergestidae","Sergestes","Sergestes (Sergestes) paraseminudus","Malacostraca","Decapoda",585553,NA,NA,NA,NA,"Floridian"
"13908",1022769,1022769,1022767,"Species","Allosergestes pectinatus","(Sund, 1920)",4,1,"Arthropoda","Sergestidae","Allosergestes","Allosergestes pectinatus","Malacostraca","Decapoda",514112,NA,NA,NA,NA,"Floridian"
"13909",1022773,1022773,1022767,"Species","Allosergestes sargassi","(Ortmann, 1893)",4,1,"Arthropoda","Sergestidae","Allosergestes","Allosergestes sargassi","Malacostraca","Decapoda",514114,NA,NA,NA,NA,"Floridian"
"13910",1022779,1022779,845150,"Species","Parasergestes vigilax","(Stimpson, 1860)",4,1,"Arthropoda","Sergestidae","Parasergestes","Parasergestes vigilax","Malacostraca","Decapoda",514141,NA,NA,NA,NA,"Floridian"
"13911",1022796,1022796,1014775,"Species","Thylacodes decussatus","(Gmelin, 1791)",7,2,"Mollusca","Vermetidae","Thylacodes","Thylacodes decussatus","Gastropoda","Littorinimorpha",709486,NA,NA,NA,NA,"Floridian"
"13912",1022872,1022872,697799,"Species","Haliclona mollis","(Schmidt, 1870)",3,2,"Porifera","Chalinidae","Haliclona","Haliclona mollis","Demospongiae","Haplosclerida",132829,NA,NA,NA,NA,"Floridian"
"13913",1022891,1022891,779135,"Species","Smithsoniarhynches sherryreedae","Hochberg, 2004",1,1,"Platyhelminthes","Gnathorhynchidae","Smithsoniarhynches","Smithsoniarhynches sherryreedae","Rhabditophora","Rhabdocoela",484405,NA,NA,NA,NA,"Floridian"
"13914",1022898,1022898,1022899,"Species","Suavotrochus lubricus","(Dall, 1881)",3,1,"Mollusca","Solariellidae","Suavotrochus","Suavotrochus lubricus","Gastropoda",NA,740748,NA,NA,NA,NA,"Floridian"
"13915",1022901,1022901,740592,"Species","Calliotropis tiara","(Watson, 1879)",3,2,"Mollusca","Calliotropidae","Calliotropis","Calliotropis tiara","Gastropoda",NA,592799,NA,NA,NA,NA,"Floridian"
"13916",1022912,1022912,396583,"Species","Acharax grandis","(Verrill & Bush, 1898)",2,2,"Mollusca","Solemyidae","Acharax","Acharax grandis","Bivalvia","Solemyoida",507121,NA,NA,NA,NA,"Floridian"
"13917",1022966,1022966,525510,"Species","Vulcanella horrida","(Schmidt, 1870)",3,2,"Porifera","Vulcanellidae","Vulcanella","Vulcanella horrida","Demospongiae","Tetractinellida",597280,NA,NA,NA,NA,"Floridian"
"13918",1022991,1022991,768143,"Species","Sigmoilopsis arenata","(Cushman, 1921)",3,1,"Foraminifera","Hauerinidae","Sigmoilopsis","Sigmoilopsis arenata","Tubothalamea","Miliolida",723326,NA,NA,NA,NA,"Floridian"
"13919",1023012,1023012,793868,"Species","Spirostomum teres","Claparède & Lachmann, 1859",1,1,"Ciliophora","Spirostomidae","Spirostomum","Spirostomum teres","Heterotrichea","Heterotrichida",427994,NA,NA,NA,NA,"Floridian"
"13920",1023016,1023016,759847,"Species","Spondylus tenuis","Schreibers, 1793",7,3,"Mollusca","Spondylidae","Spondylus","Spondylus tenuis","Bivalvia","Pectinoida",506972,NA,NA,NA,NA,"Floridian"
"13921",1023024,1023024,771981,"Species","Spongia (Spongia) barbara","Duchassaing & Michelotti, 1864",1,1,"Porifera","Spongiidae","Spongia","Spongia (Spongia) barbara","Demospongiae","Dictyoceratida",165165,NA,NA,NA,NA,"Floridian"
"13922",1023033,1023033,771981,"Species","Spongia (Spongia) graminea","Hyatt, 1877",6,3,"Porifera","Spongiidae","Spongia","Spongia (Spongia) graminea","Demospongiae","Dictyoceratida",165189,NA,NA,NA,NA,"Floridian"
"13923",1023038,1023038,771981,"Species","Spongia (Spongia) obliqua","Duchassaing & Michelotti, 1864",3,3,"Porifera","Spongiidae","Spongia","Spongia (Spongia) obliqua","Demospongiae","Dictyoceratida",165217,NA,NA,NA,NA,"Floridian"
"13924",1023039,1023039,771981,"Species","Spongia (Spongia) pertusa","Hyatt, 1877",3,1,"Porifera","Spongiidae","Spongia","Spongia (Spongia) pertusa","Demospongiae","Dictyoceratida",165228,NA,NA,NA,NA,"Floridian"
"13925",1023040,1023040,771981,"Species","Spongia (Spongia) sterea","de Laubenfels & Storr, 1958",3,1,"Porifera","Spongiidae","Spongia","Spongia (Spongia) sterea","Demospongiae","Dictyoceratida",165237,NA,NA,NA,NA,"Floridian"
"13926",1023041,1023041,771981,"Species","Spongia (Spongia) tampa","de Laubenfels & Storr, 1958",1,1,"Porifera","Spongiidae","Spongia","Spongia (Spongia) tampa","Demospongiae","Dictyoceratida",165240,NA,NA,NA,NA,"Floridian"
"13927",1023059,1023059,1023060,"Species","Pseudospongosorites suberitoides","(Diaz, van Soest & Pomponi, 1993)",3,1,"Porifera","Suberitidae","Pseudospongosorites","Pseudospongosorites suberitoides","Demospongiae","Suberitida",170800,NA,NA,NA,NA,"Floridian"
"13928",1023077,1023077,759986,"Species","Steginoporella bassleri","Pouyet & David, 1979",5,1,"Bryozoa","Steginoporellidae","Steginoporella","Steginoporella bassleri","Gymnolaemata","Cheilostomatida",607859,NA,NA,NA,NA,"Floridian"
