"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","family","genus","species","class","order","redlist","status","hab","ecoregion"
"2237",850744,850744,516414,"Species","Synthecium protectum","Jäderholm, 1903",285932,3,1,"Cnidaria","Syntheciidae","Synthecium","Synthecium protectum","Hydrozoa","Leptothecata",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2238",851561,851561,425885,"Species","Congiopodus hispidus",NA,NA,1,1,"Chordata","Congiopodidae","Congiopodus","Congiopodus hispidus","Actinopterygii","Scorpaeniformes",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2239",853244,853244,855650,"Species","Prosbocia alata","(Brightwell) Sundstrom, 1986",149168,6,1,"Ochrophyta","Rhizosoleniaceae",NA,"Prosbocia alata","Bacillariophyceae","Rhizosoleniales",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2240",854751,854751,776354,"Species","Cottoperca rosenbergii",NA,NA,4,1,"Chordata","Bovichtidae","Cottoperca","Cottoperca rosenbergii","Actinopterygii","Perciformes",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2241",857078,857078,518305,"Species","Textularia catenata","Cushman, 1911",398906,1,1,"Foraminifera","Textulariidae","Textularia","Textularia catenata","Globothalamea","Textulariida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2242",857465,857465,745707,"Species","Eudyptes chrysocome","(Forster, 1781)",212657,21,2,"Chordata","Spheniscidae","Eudyptes","Eudyptes chrysocome","Aves","Sphenisciformes",TRUE,"VU",NA,"Channels and Fjords of Southern Chile"
"2243",858771,858771,858772,"Family","Challengeridae","Murray, 1885",345870,2,1,"Cercozoa","Challengeridae",NA,NA,"Thecofilosea","Phaeogromida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2244",859879,859879,664046,"Species","Quinqueloculina seminula","(Linnaeus, 1758)",112674,1,1,"Foraminifera","Hauerinidae","Quinqueloculina","Quinqueloculina seminula","Tubothalamea","Miliolida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2245",860270,860270,788319,"Species","Rhizosolenia curvata","Zacharias, 1905",341504,3,1,"Ochrophyta","Rhizosoleniaceae","Rhizosolenia","Rhizosolenia curvata","Bacillariophyceae","Rhizosoleniales",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2246",861060,861060,861492,"Species","Reussoolina laevis","(Montagu, 1803)",509125,1,1,"Foraminifera","Lagenidae","Reussoolina","Reussoolina laevis","Foraminifera incertae sedis","Lagenida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2247",1010097,1010097,749218,"Species","Lagena strumosa","Reuss, 1858",490021,1,1,"Foraminifera","Lagenidae","Lagena","Lagena strumosa","Foraminifera incertae sedis","Lagenida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2248",1012004,1012004,774698,"Species","Epigamia charcoti","(Gravier, 1906)",238181,1,1,"Annelida","Syllidae","Epigamia","Epigamia charcoti","Polychaeta","Phyllodocida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2249",1012459,1012459,793235,"Species","Mychostomina revertens","(Rhumbler, 1906)",466035,1,1,"Foraminifera","Spirillinidae","Mychostomina","Mychostomina revertens","Tubothalamea","Spirillinida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2250",1012911,1012911,803385,"Species","Notorotalia clathrata","(Brady, 1884)",545295,1,1,"Foraminifera","Notorotaliidae","Notorotalia","Notorotalia clathrata","Globothalamea","Rotaliida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2251",1013193,1013193,419486,"Species","Chaetoceros sociale","H.S. Lauder, 1864",418515,1,1,"Ochrophyta","Chaetocerotaceae","Chaetoceros","Chaetoceros sociale","Bacillariophyceae","Chaetocerotanae incertae sedis",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2252",1013648,1013648,769613,"Species","Sphaeronectes fragilis","Carré, 1968",135475,1,1,"Cnidaria","Sphaeronectidae","Sphaeronectes","Sphaeronectes fragilis","Hydrozoa","Siphonophorae",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2253",1013925,1013925,748172,"Order","Zoantharia","Gray, 1832",607338,1,1,"Cnidaria",NA,NA,NA,"Anthozoa","Zoantharia",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2254",1014770,1014770,770887,"Subgenus","Wellsopsyllus (Scottopsyllus)","Apostolov & Marinov, 1988",729904,2,1,"Arthropoda","Paramesochridae","Wellsopsyllus",NA,NA,"Harpacticoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2255",1014921,1014921,759969,"Species","Staurocalyptus roeperi","(Schulze, 1886)",723594,2,2,"Porifera","Rossellidae","Staurocalyptus","Staurocalyptus roeperi","Hexactinellida","Lyssacinosida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2256",1015109,1015109,737410,"Species","Adelomelon ancilla","(Lightfoot, 1786)",606556,11,3,"Mollusca","Volutidae","Adelomelon","Adelomelon ancilla","Gastropoda","Neogastropoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2257",1015119,1015119,597831,"Species","Admete philippii","Ihering, 1907",464633,1,1,"Mollusca","Cancellariidae","Admete","Admete philippii","Gastropoda","Neogastropoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2258",1015159,1015159,766434,"Species","Agnezia tenue","(Monniot C. & Monniot F., 1983)",249789,2,1,"Chordata","Agneziidae","Agnezia","Agnezia tenue","Ascidiacea","Phlebobranchia",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2259",1015326,1015326,771844,"Species","Antarctonemertes valida","(Bürger, 1893)",735779,1,1,"Nemertea","Tetrastemmatidae","Antarctonemertes","Antarctonemertes valida","Enopla","Monostilifera",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2260",1015490,1015490,403116,"Species","Anobothrus antarctica","Monro, 1939",336177,1,1,"Annelida","Ampharetidae","Anobothrus","Anobothrus antarctica","Polychaeta","Terebellida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2261",1015580,1015580,738478,"Species","Antiparactis lineolata","(Couthouy in Dana, 1846)",592941,2,2,"Cnidaria","Actinostolidae","Antiparactis","Antiparactis lineolata","Anthozoa","Actiniaria",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2262",1015626,1015626,516363,"Species","Synoicum triplex","(Sluiter, 1906)",254044,1,1,"Chordata","Polyclinidae","Synoicum","Synoicum triplex","Ascidiacea","Aplousobranchia",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2263",1015721,1015721,405187,"Species","Arabella protomutans","Orensanz, 1990",588354,3,1,"Annelida","Oenonidae","Arabella","Arabella protomutans","Polychaeta","Eunicida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2264",1015839,1015839,1015840,"Species","Breviconia australis","(George, 1998)",293098,1,1,"Arthropoda","Ancorabolidae","Breviconia","Breviconia australis",NA,"Harpacticoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2265",1015883,1015883,697334,"Species","Epitonium eltanini","(Dell, 1990)",523841,1,1,"Mollusca","Epitoniidae","Epitonium","Epitonium eltanini","Gastropoda","Caenogastropoda incertae sedis",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2266",1015890,1015890,476121,"Species","Neastacilla diomedeae","(Benedict, 1898)",261419,1,1,"Arthropoda","Arcturidae","Neastacilla","Neastacilla diomedeae","Malacostraca","Isopoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2267",1016040,1016040,532499,"Species","Adontorhina pisum","(Dall, 1908)",715235,1,1,"Mollusca","Thyasiridae","Adontorhina","Adontorhina pisum","Bivalvia","Lucinoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2268",1016227,1016227,821660,"Species","Perumytilus purpuratus","(Lamarck, 1819)",600490,1,1,"Mollusca","Mytilidae","Perumytilus","Perumytilus purpuratus","Bivalvia","Mytiloida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2269",1016306,1016306,443313,"Species","Falsilunatia carcellesi","(Dell, 1990)",584328,2,2,"Mollusca","Naticidae","Falsilunatia","Falsilunatia carcellesi","Gastropoda","Littorinimorpha",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2270",1016442,1016442,772226,"Species","Anasterias asterinoides","Perrier, 1875",234879,1,1,"Echinodermata","Asteriidae","Anasterias","Anasterias asterinoides","Asteroidea","Forcipulatida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2271",1016459,1016459,415742,"Species","Campanularia crenata","Allman, 1876",411911,1,1,"Cnidaria","Campanulariidae","Campanularia","Campanularia crenata","Hydrozoa","Leptothecata",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2272",1016576,1016576,760130,"Species","Stercorarius chilensis","Bonaparte, 1857",567472,11,1,"Chordata","Stercorariidae","Stercorarius","Stercorarius chilensis","Aves","Charadriiformes",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2273",1016580,1016580,768859,"Species","Hedingia planapertura","(Clark, 1908)",529507,1,1,"Echinodermata","Caudinidae","Hedingia","Hedingia planapertura","Holothuroidea","Molpadida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2274",1016611,1016611,696347,"Species","Ceramaster australis","H.E.S. Clark, 2001",559191,1,1,"Echinodermata","Goniasteridae","Ceramaster","Ceramaster australis","Asteroidea","Valvatida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2275",1016901,1016901,475693,"Species","Natatolana chilensis","(Menzies, 1962)",256663,1,1,"Arthropoda","Cirolanidae","Natatolana","Natatolana chilensis","Malacostraca","Isopoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2276",1017790,1017790,744600,"Species","Discorbis rosacea","(d'Orbigny, 1826)",113152,1,1,"Foraminifera","Discorbidae","Discorbis","Discorbis rosacea","Globothalamea","Rotaliida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2277",1017936,1017936,758753,"Species","Scolanthus intermedius","(McMurrich, 1893)",446828,2,2,"Cnidaria","Edwardsiidae","Scolanthus","Scolanthus intermedius","Anthozoa","Actiniaria",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2278",1017979,1017979,738733,"Species","Archasterope pentathrix","(Kornicker, 1971)",291463,2,1,"Arthropoda","Cylindroleberididae","Archasterope","Archasterope pentathrix","Ostracoda","Myodocopida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2279",1018049,1018049,835656,"Species","Osangulariella bradyi","(Earland, 1934)",466397,2,1,"Foraminifera","Alabaminidae","Osangulariella","Osangulariella bradyi","Globothalamea","Rotaliida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2280",1018352,1018352,825816,"Species","Lagenosolenia lagenoides","(Williamson, 1858)",479066,2,1,"Foraminifera","Ellipsolagenidae","Lagenosolenia","Lagenosolenia lagenoides","Foraminifera incertae sedis","Lagenida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2281",1018799,1018799,637810,"Species","Leitoscoloplos abranchiatus","(Hartman, 1967)",743508,3,2,"Annelida","Orbiniidae","Leitoscoloplos","Leitoscoloplos abranchiatus","Polychaeta",NA,NA,NA,NA,"Channels and Fjords of Southern Chile"
"2282",1019121,1019121,748545,"Species","Hyocrinus bethellianus","Thomson, 1876",714315,2,2,"Echinodermata","Hyocrinidae","Hyocrinus","Hyocrinus bethellianus","Crinoidea","Hyocrinida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2283",1019326,1019326,1010289,"Species","Homalohedra acuticosta","(Reuss, 1862)",723196,2,1,"Foraminifera","Ellipsolagenidae","Homalohedra","Homalohedra acuticosta","Foraminifera incertae sedis","Lagenida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2284",1019329,1019329,1010289,"Species","Homalohedra costata","(Williamson, 1848)",723197,1,1,"Foraminifera","Ellipsolagenidae","Homalohedra","Homalohedra costata","Foraminifera incertae sedis","Lagenida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2285",1019330,1019330,835710,"Species","Exsculptina exsculpta","(Brady, 1881)",466191,1,1,"Foraminifera","Ellipsolagenidae","Exsculptina","Exsculptina exsculpta","Foraminifera incertae sedis","Lagenida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2286",1019331,1019331,861473,"Species","Hyalinonetrion gracillima","(Seguenza, 1862)",466138,1,1,"Foraminifera","Lagenidae","Hyalinonetrion","Hyalinonetrion gracillima","Foraminifera incertae sedis","Lagenida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2287",1019335,1019335,443932,"Species","Fissurina quadrata","(Williamson, 1858)",466233,1,1,"Foraminifera","Ellipsolagenidae","Fissurina","Fissurina quadrata","Foraminifera incertae sedis","Lagenida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2288",1019337,1019337,651345,"Species","Oolina stelligera","(Brady, 1881)",466283,1,1,"Foraminifera","Ellipsolagenidae","Oolina","Oolina stelligera","Foraminifera incertae sedis","Lagenida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2289",1019383,1019383,1019384,"Species","Leucophaeus scoresbii","Traill, 1823",344089,2,1,"Chordata","Laridae","Leucophaeus","Leucophaeus scoresbii","Aves","Charadriiformes",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2290",1019465,1019465,1019466,"Species","Lepas (Anatifa) anatifera","Linnaeus, 1758",733346,1,1,"Arthropoda","Lepadidae","Lepas","Lepas (Anatifa) anatifera",NA,"Lepadiformes",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2291",1019942,1019942,701351,"Species","Volvarina dozei","(Mabille & Rochebrune, 1889)",474025,2,2,"Mollusca","Marginellidae","Volvarina","Volvarina dozei","Gastropoda","Neogastropoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2292",1019971,1019971,1019972,"Species","Megalanceoloides remipes","(K.H. Barnard, 1932)",715038,1,1,"Arthropoda","Megalanceolidae","Megalanceoloides","Megalanceoloides remipes","Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2293",1020233,1020233,481403,"Species","Onykia ingens","(E. A. Smith, 1881)",410381,5,1,"Mollusca","Onychoteuthidae","Onykia","Onykia ingens","Cephalopoda","Oegopsida",TRUE,"LC",NA,"Channels and Fjords of Southern Chile"
"2294",1020363,1020363,772053,"Species","Mycale (Mycale) tridens","Hentschel, 1914",168663,2,2,"Porifera","Mycalidae","Mycale","Mycale (Mycale) tridens","Demospongiae","Poecilosclerida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2295",1020401,1020401,766045,"Species","Myxilla (Ectyomyxilla) massa","Ridley & Dendy, 1886",181166,2,2,"Porifera","Myxillidae","Myxilla","Myxilla (Ectyomyxilla) massa","Demospongiae","Poecilosclerida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2296",1020409,1020409,766035,"Species","Myxilla (Myxilla) tenuissima","Row, 1911",169494,2,2,"Porifera","Myxillidae","Myxilla","Myxilla (Myxilla) tenuissima","Demospongiae","Poecilosclerida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2297",1020736,1020736,793233,"Species","Technitella harrisii","(Heron-Allen & Earland, 1914)",465951,1,1,"Foraminifera","Saccamminidae","Technitella","Technitella harrisii","Monothalamea","Astrorhizida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2298",1020863,1020863,481295,"Species","Onoba schythei","(Philippi, 1868)",598157,1,1,"Mollusca","Rissoidae","Onoba","Onoba schythei","Gastropoda","Littorinimorpha",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2299",1020970,1020970,482092,"Species","Ophiolycus nutrix","(Mortensen, 1936)",553026,3,2,"Echinodermata","Ophiomyxidae","Ophiolycus","Ophiolycus nutrix","Ophiuroidea","Ophiurida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2300",1021023,801662,699382,"Species","Ophiura lymani","(Ljungman, 1871)",244283,13,1,"Echinodermata","Ophiuridae","Ophiura","Ophiura lymani","Ophiuroidea","Ophiurida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2301",1021325,1021325,803397,"Species","Falsimohnia innocens","(E. A. Smith, 1907)",736325,1,1,"Mollusca","Buccinidae","Falsimohnia","Falsimohnia innocens","Gastropoda","Neogastropoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2302",1021330,1021330,848904,"Species","Parmaphorella melvilli","(Thiele, 1912)",595024,4,2,"Mollusca","Fissurellidae","Parmaphorella","Parmaphorella melvilli","Gastropoda",NA,NA,NA,NA,"Channels and Fjords of Southern Chile"
"2303",1021381,1021381,488678,"Subspecies","Pectinaster filholi echinatus","(Sladen, 1889)",224136,1,1,"Echinodermata","Benthopectinidae","Pectinaster","Pectinaster filholi","Asteroidea","Notomyotida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2304",1021629,1021629,1018806,"Species","Neopolynoe antarctica","(Kinberg, 1858)",711479,3,2,"Annelida","Polynoidae","Neopolynoe","Neopolynoe antarctica","Polychaeta","Phyllodocida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2305",1021872,1021872,435299,"Species","Dipolydora magellanica","(Blake, 1983)",606472,3,1,"Annelida","Spionidae","Dipolydora","Dipolydora magellanica","Polychaeta","Spionida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2306",1021884,1021884,793648,"Species","Globulina rotundata","(Bornemann, 1855)",466322,1,1,"Foraminifera","Polymorphinidae","Globulina","Globulina rotundata","Foraminifera incertae sedis","Lagenida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2307",1022229,1022229,802758,"Species","Oligobregma aciculata","(Hartman, 1965)",722790,1,1,"Annelida","Scalibregmatidae","Oligobregma","Oligobregma aciculata","Polychaeta",NA,NA,NA,NA,"Channels and Fjords of Southern Chile"
"2308",1022345,1022345,1022346,"Species","Sigmopyrgo vespertilio","(Sclumberger, 1891)",531980,1,1,"Foraminifera","Hauerinidae","Sigmopyrgo","Sigmopyrgo vespertilio","Tubothalamea","Miliolida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2309",1022783,1022783,1022784,"Species","Brucerolis bromleyana","(Suhm, 1874)",175137,6,1,"Arthropoda","Serolidae","Brucerolis","Brucerolis bromleyana","Malacostraca","Isopoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2310",1022786,1022786,772449,"Species","Acutiserolis margaretae","(Menzies, 1962)",258109,1,1,"Arthropoda","Serolidae","Acutiserolis","Acutiserolis margaretae","Malacostraca","Isopoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2311",1022787,1022787,1022784,"Species","Brucerolis maryannae","(Menzies, 1962)",258110,1,1,"Arthropoda","Serolidae","Brucerolis","Brucerolis maryannae","Malacostraca","Isopoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2312",1022810,1022810,401526,"Species","Amphisbetia furcata","(Trask, 1857)",585718,1,1,"Cnidaria","Sertulariidae","Amphisbetia","Amphisbetia furcata","Hydrozoa","Leptothecata",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2313",1022925,1022925,403116,"Species","Anobothrus glandularis","(Hartmann-Schröder, 1965)",731492,1,1,"Annelida","Ampharetidae","Anobothrus","Anobothrus glandularis","Polychaeta","Terebellida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2314",1023194,1023194,775492,"Species","Vanhoeffenura birsteini","(Menzies, 1962)",263960,5,1,"Arthropoda","Munnopsidae","Vanhoeffenura","Vanhoeffenura birsteini","Malacostraca","Isopoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2315",1023337,1023337,473128,"Species","Morchellium giardi","Herdman, 1886",253409,2,1,"Chordata","Polyclinidae","Morchellium","Morchellium giardi","Ascidiacea","Aplousobranchia",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2316",1023355,1023355,859033,"Species","Sigmodota contorta","(Ludwig, 1875)",732698,6,1,"Echinodermata","Chiridotidae","Sigmodota","Sigmodota contorta","Holothuroidea","Apodida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2317",1023386,1023386,772074,"Species","Tedania (Tedaniopsis) infundibuliformis","Ridley & Dendy, 1886",169597,3,3,"Porifera","Tedaniidae","Tedania","Tedania (Tedaniopsis) infundibuliformis","Demospongiae","Poecilosclerida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"2318",1023585,1023585,756261,"Species","Plumarella diadema","(Cairns, 2006)",716943,2,1,"Cnidaria","Primnoidae","Plumarella","Plumarella diadema","Anthozoa","Alcyonacea",NA,NA,NA,"Channels and Fjords of Southern Chile"
